state,county,tract,C18108_003E,C18108_004E,C18108_005E,C18108_007E,C18108_008E,C18108_009E,C18108_011E,C18108_012E,C18108_013E
48,203,020603,32,0,1445,84,177,3303,164,124,379
48,203,020604,18,0,1252,190,109,1971,113,38,479
48,203,020605,7,17,1317,119,149,3065,191,152,358
48,203,020606,14,0,1424,101,174,2902,85,163,422
48,205,950200,34,2,1237,84,47,2402,162,191,431
48,207,950300,49,0,724,174,179,1289,171,147,351
48,207,950400,21,2,403,102,122,834,82,154,279
48,209,010100,0,0,289,94,11,2041,31,0,169
48,209,010200,0,4,82,134,74,5077,12,0,42
48,209,010302,47,7,1051,262,122,2637,130,32,135
48,209,010303,51,19,919,468,96,5370,0,55,214
48,209,010304,62,0,1117,447,308,4447,125,27,91
48,209,010400,77,0,1801,281,284,5454,193,212,686
48,209,010500,21,21,895,123,213,2398,79,162,163
48,209,010600,153,0,2004,504,234,5518,312,271,926
48,209,010701,20,19,576,336,200,5930,72,135,322
48,209,010702,0,4,260,225,17,2307,41,9,264
48,209,010803,56,0,753,126,196,2271,102,170,600
48,209,010804,17,0,1702,193,149,4567,280,252,1464
48,209,010805,67,2,2132,106,53,3780,68,140,430
48,209,010806,21,20,1111,64,41,2023,25,95,377
48,209,010807,3,16,439,22,46,1150,99,36,148
48,209,010808,21,27,1339,293,11,3113,167,67,548
48,209,010809,3,0,1454,252,104,3178,37,123,335
48,209,010901,35,24,1673,224,132,4831,172,124,774
48,209,010902,1,0,2869,128,185,6890,114,206,744
48,209,010905,52,14,1709,243,49,3274,35,130,347
48,209,010906,43,2,4298,357,127,6736,77,182,266
48,209,010907,34,75,3419,378,276,6582,140,58,324
48,209,010908,105,0,2871,397,216,5694,58,72,344
48,209,010909,23,33,1793,204,68,3003,30,90,169
48,209,010910,66,11,3045,203,103,4860,33,120,228
48,211,950300,8,0,1225,170,64,1983,64,96,365
48,213,950100,80,6,1206,286,226,3308,371,196,696
48,213,950200,53,13,1233,262,131,2327,211,104,518
48,213,950300,20,0,1421,141,239,3689,178,409,1128
48,213,950400,15,7,952,142,114,2450,130,111,523
48,213,950500,13,2,565,147,108,1287,96,87,189
48,213,950601,0,0,393,425,185,1286,191,127,515
48,213,950602,150,5,1144,261,306,2304,221,260,579
48,213,950700,12,0,1238,372,207,2282,120,166,404
48,213,950800,6,0,662,306,162,2110,179,298,950
48,213,950901,21,0,1107,446,203,2490,127,139,959
48,213,950902,25,0,391,119,78,959,86,84,340
48,213,950903,8,0,319,121,71,1092,74,94,408
48,213,951000,27,6,702,144,81,1001,101,67,156
48,213,951100,28,4,820,162,220,1805,145,191,509
48,213,951200,38,0,2174,333,293,2932,24,141,376
48,213,951300,0,0,1262,178,81,3064,130,289,451
48,213,951400,167,14,1343,447,487,3307,328,218,729
48,215,020101,111,48,2427,162,362,2629,177,204,209
48,215,020102,91,27,2501,310,279,3652,527,208,686
48,215,020201,138,36,2437,394,265,3913,65,130,248
48,215,020202,130,54,2866,365,317,3595,126,140,222
48,215,020204,221,59,2869,581,251,4195,218,247,388
48,215,020205,106,66,1197,240,293,2606,106,381,390
48,215,020301,92,19,3127,207,224,5824,221,211,632
48,215,020302,95,26,2633,229,253,4800,158,81,685
48,215,020402,138,1,3206,48,135,4986,31,70,263
48,215,020403,86,43,1403,394,187,1844,243,312,292
48,215,020404,0,0,1093,102,56,1784,603,340,1038
48,215,020501,25,0,1313,148,220,2457,51,273,415
48,215,020503,13,44,3899,336,373,5674,149,339,241
48,215,020504,93,14,2068,359,306,4279,54,393,396
48,215,020600,20,18,601,141,112,1116,92,191,141
48,215,020701,139,106,2642,308,252,5507,75,161,416
48,215,020721,149,56,2049,133,233,4171,141,204,476
48,215,020723,41,130,1596,260,329,2497,74,349,336
48,215,020724,3,0,1464,130,91,2222,8,95,157
48,215,020725,116,60,1051,296,197,2393,164,192,335
48,215,020726,53,11,1618,136,115,3172,123,248,486
48,215,020802,103,0,1919,401,156,4494,122,207,513
48,215,020803,56,10,1631,193,54,3353,75,87,185
48,215,020804,31,0,850,49,63,2300,54,99,103
48,215,020901,0,9,1324,117,168,2813,97,64,441
48,215,020903,83,44,1303,103,123,3322,91,149,315
48,215,020904,58,0,676,137,189,2516,163,142,367
48,215,021000,34,33,1892,212,242,2811,184,206,467
48,215,021100,48,14,630,76,189,1389,110,146,185
48,215,021201,0,0,714,112,69,1592,47,147,181
48,215,021202,0,11,1470,89,96,3005,77,164,479
48,215,021302,355,70,6953,531,457,7224,191,374,432
48,215,021303,98,10,3298,129,330,4015,103,311,319
48,215,021304,74,88,2364,40,135,3181,45,219,170
48,215,021305,19,0,2461,393,193,3388,39,276,291
48,215,021401,20,0,1816,166,257,2920,42,201,346
48,215,021403,69,0,1198,172,101,2136,237,312,593
48,215,021404,3,0,2284,47,106,4058,315,338,1025
48,215,021500,68,0,1030,131,84,1766,117,234,256
48,215,021600,19,0,1445,157,271,1955,106,224,153
48,215,021701,28,0,2540,218,97,5279,102,120,501
48,215,021702,93,47,4077,485,503,6785,279,234,373
48,215,021803,28,30,1567,113,193,2812,76,139,251
48,215,021804,87,45,2253,140,131,1746,94,156,129
48,215,021805,69,81,3010,168,320,5168,79,210,237
48,215,021806,98,29,3007,246,266,4127,208,260,336
48,215,021901,174,25,3465,437,164,5048,268,341,714
48,215,021903,0,8,1060,35,214,1943,114,295,280
48,215,021904,0,0,1207,124,91,2315,170,266,723
48,215,022001,114,13,3640,69,186,5988,219,500,495
48,215,022003,149,0,2375,325,474,2972,179,339,559
48,215,022004,46,14,4039,338,349,5210,190,164,454
48,215,022103,83,0,1720,182,170,2439,277,261,498
48,215,022104,210,0,4823,141,199,5826,19,242,206
48,215,022105,23,0,1453,98,37,1958,24,177,196
48,215,022106,98,74,2051,155,116,2484,184,153,246
48,215,022201,266,26,2087,153,112,3547,47,193,374
48,215,022203,86,56,1179,180,219,1866,57,227,293
48,215,022204,30,90,1649,357,173,2591,37,187,146
48,215,022300,124,22,2821,292,256,4779,148,642,853
48,215,022401,89,0,1488,146,117,2056,113,266,187
48,215,022402,63,82,1990,195,101,2820,71,265,167
48,215,022501,203,51,2209,384,460,2536,123,253,151
48,215,022502,87,0,1855,131,357,2542,173,289,181
48,215,022600,6,14,433,97,192,1010,98,224,135
48,215,022701,77,0,1051,144,96,2442,234,337,849
48,215,022702,26,0,1303,241,279,2478,338,153,673
48,215,022800,15,22,2818,421,552,4594,207,360,203
48,215,022900,177,115,1360,223,152,1787,175,299,409
48,215,023000,46,42,1203,147,217,2228,93,167,365
48,215,023102,213,120,3096,378,371,3631,60,218,59
48,215,023103,181,96,2834,201,119,2765,83,110,86
48,215,023104,110,7,1935,128,241,2530,93,196,217
48,215,023503,144,154,2979,346,109,3772,65,162,226
48,215,023504,75,104,3254,335,399,5250,114,129,268
48,215,023507,172,10,3197,267,365,4390,171,176,370
48,215,023509,73,0,3811,175,217,6096,126,180,333
48,215,023510,33,78,2814,225,281,5365,163,76,455
48,215,023511,172,138,4340,83,268,4504,48,200,280
48,215,023512,0,0,36,53,43,357,15,5,8
48,215,023513,170,30,3359,167,334,4216,73,237,180
48,215,023514,211,172,3115,178,332,3836,91,181,300
48,215,023515,291,68,3374,471,323,4966,153,302,159
48,215,023600,61,36,3068,302,299,4191,139,165,432
48,215,023700,22,16,1593,215,294,2166,0,327,230
48,215,023801,106,12,2880,68,246,4787,101,126,375
48,215,023802,39,0,2637,400,229,4596,236,266,720
48,215,023902,127,32,3012,418,271,6809,162,416,647
48,215,023903,129,24,1176,137,93,2118,142,76,204
48,215,023904,76,0,2958,108,161,5397,59,199,58
48,215,024000,128,9,4427,626,533,10535,27,202,330
48,215,024105,243,55,2802,570,439,5060,230,223,296
48,215,024106,223,0,4040,655,266,6045,128,263,374
48,215,024107,128,34,1198,213,138,2312,121,119,395
48,215,024108,310,109,2040,460,277,2555,74,92,44
48,215,024109,107,54,2493,205,121,3268,0,124,141
48,215,024110,255,0,4153,269,238,4830,58,235,173
48,215,024111,50,36,1559,95,177,2363,103,181,225
48,215,024112,629,127,6210,610,188,6209,63,245,123
48,215,024113,164,75,2150,211,377,3241,54,144,204
48,215,024114,429,31,3412,386,166,4363,88,90,96
48,215,024201,164,89,5634,672,466,7280,111,427,236
48,215,024203,115,103,1669,174,109,2441,452,297,1362
48,215,024204,128,71,1368,128,257,1951,54,177,259
48,215,024205,83,0,2287,469,385,3167,215,412,301
48,215,024301,0,14,407,44,33,628,42,53,77
48,215,024302,5,4,260,33,32,333,17,73,122
48,215,024402,159,83,3134,530,232,4635,113,252,334
48,215,024403,84,35,1918,229,275,2460,132,476,223
48,215,024404,17,0,1405,88,112,2107,60,153,103
48,215,024500,174,0,3240,251,340,3574,287,508,121
48,215,024600,55,31,2654,300,207,3104,128,256,258
48,215,980000,0,0,0,0,0,0,0,0,0
48,217,960100,33,10,727,184,177,2014,86,172,346
48,217,960200,17,10,658,230,149,1880,209,193,680
48,217,960400,20,0,345,119,89,840,101,102,260
48,217,960500,111,32,1264,307,429,2732,222,260,749
48,217,960600,28,0,363,61,62,422,46,42,104
48,217,960700,12,6,368,68,33,1096,87,145,175
48,217,960800,0,0,1021,8,61,1947,57,159,314
48,217,960900,34,9,735,104,104,926,32,89,83
48,217,961000,0,0,528,42,42,890,85,31,53
48,217,961100,52,0,860,174,166,1887,151,198,393
48,217,961400,25,0,1100,128,342,1978,171,126,389
48,219,950100,28,22,408,100,52,741,59,63,106
48,219,950200,57,0,1113,164,74,2415,87,67,395
48,219,950300,59,6,1089,184,108,2171,130,138,390
48,219,950400,51,13,1409,232,202,2699,70,226,266
48,219,950500,40,13,996,103,41,2860,114,203,365
48,219,950600,23,15,346,43,72,690,57,55,114
48,219,950700,21,8,485,53,59,793,45,17,41
48,221,160100,38,0,780,218,116,1592,196,357,536
48,221,160204,0,0,572,101,27,1513,74,88,319
48,221,160205,51,38,1199,354,201,3252,362,270,670
48,221,160206,0,0,527,74,208,1942,147,194,711
48,221,160207,13,0,982,241,105,2952,259,202,1444
48,221,160208,24,0,1595,566,254,2666,165,172,363
48,221,160209,152,17,1718,244,211,4077,151,262,735
48,221,160210,0,22,613,157,38,2001,282,222,1976
48,221,160301,36,55,1408,150,70,3226,163,156,629
48,221,160302,19,0,1041,262,86,2141,212,95,268
48,223,950100,10,8,684,189,127,1605,73,215,258
48,223,950200,52,8,1013,176,173,2340,166,180,484
48,223,950300,95,40,1177,164,213,2747,158,154,555
48,223,950401,23,6,1112,158,217,1999,46,100,309
48,223,950402,25,0,910,176,164,1742,81,178,300
48,223,950500,8,0,800,138,234,1252,80,74,160
48,223,950600,57,25,1193,296,173,1862,130,181,399
48,223,950700,26,16,988,137,229,2208,178,98,495
48,223,950800,39,16,673,100,51,1483,135,111,270
48,225,950100,6,0,1260,321,181,2379,278,293,588
48,225,950200,0,0,264,73,36,794,60,62,140
48,225,950300,0,10,536,82,112,1058,112,138,238
48,225,950400,52,0,894,190,236,1571,75,83,273
48,225,950500,2,0,499,185,198,1956,153,325,592
48,225,950600,0,24,471,43,40,806,48,102,157
48,225,950700,0,15,439,46,133,1079,91,142,333
48,227,950100,8,8,395,107,128,1055,122,134,258
48,227,950200,26,0,417,83,42,1083,69,108,158
48,227,950300,20,0,293,94,158,513,8,140,139
48,227,950400,33,0,946,219,81,1721,87,194,305
48,227,950500,49,17,942,210,181,1624,122,117,169
48,227,950600,9,0,972,340,182,2396,88,115,360
48,227,950700,83,0,1083,173,89,1624,75,85,234
48,227,950801,62,25,1165,215,66,2073,65,74,403
48,227,950802,11,0,598,151,169,814,48,48,42
48,227,950900,32,0,803,219,172,2034,153,84,315
48,229,950300,38,26,836,202,213,1190,98,196,218
48,231,960100,26,0,623,67,54,1773,45,59,249
48,231,960200,49,23,708,82,126,1205,114,187,221
48,231,960300,25,39,804,211,128,2069,112,140,287
48,231,960400,37,3,1372,263,197,2766,132,136,387
48,231,960500,11,0,930,169,110,1921,149,166,188
48,231,960600,7,0,565,185,220,2723,91,68,123
48,231,960700,11,20,1194,309,177,2869,132,259,402
48,231,960800,67,53,1084,200,217,1710,23,84,212
48,231,960900,0,0,1129,229,238,2444,166,110,301
48,231,961000,27,21,862,194,307,1961,145,57,300
48,231,961100,96,88,1590,266,167,3570,226,234,683
48,231,961200,2,2,1042,403,105,2359,123,244,467
48,231,961300,45,13,1399,240,262,3073,241,196,507
48,231,961400,120,23,2099,162,195,4306,226,201,315
48,231,961501,0,0,514,85,79,1740,74,169,258
48,231,961502,15,1,1220,267,262,2584,244,189,302
48,231,961503,59,0,1137,178,105,2108,198,145,526
48,231,961600,98,88,1044,445,389,2785,248,298,376
48,231,961700,17,7,755,154,277,1144,101,128,435
48,233,950200,10,0,612,127,67,1161,90,128,125
48,233,950500,37,4,1167,247,203,2656,138,138,559
48,233,950600,89,15,1201,150,137,1969,112,101,266
48,233,950700,32,5,462,94,73,842,77,34,81
48,233,950800,0,0,90,23,70,412,17,7,64
48,233,950900,49,16,989,119,99,2198,117,170,409
48,233,951000,31,0,967,154,63,1922,119,137,319
48,235,950100,0,0,382,39,36,917,49,58,142
48,237,950100,0,0,267,109,27,766,42,87,233
48,237,950300,0,0,955,204,160,1458,105,62,236
48,237,950500,138,4,614,151,231,1342,145,88,315
48,239,950100,85,5,1349,144,248,2752,252,182,394
48,239,950200,82,0,908,251,98,1944,170,99,256
48,239,950300,43,0,1242,88,159,2516,231,77,541
48,241,950100,2,6,832,257,151,3130,315,369,616
48,241,950200,84,0,721,185,319,1223,110,133,259
48,241,950300,58,88,1316,175,241,1402,45,137,150
48,241,950400,123,0,1421,371,218,2335,80,293,282
48,241,950500,14,57,954,308,196,2039,138,218,357
48,241,950600,49,14,497,113,181,845,74,144,156
48,241,950700,32,0,1668,316,383,4188,431,610,584
48,241,950800,75,0,887,167,114,1232,45,168,179
48,243,950100,5,3,335,136,118,895,187,180,361
48,245,000101,63,0,1205,121,321,3388,98,216,263
48,245,000102,43,38,403,90,116,1256,17,45,64
48,245,000103,70,0,910,126,114,1396,19,92,204
48,245,000200,10,0,1055,188,255,2583,128,168,374
48,245,000302,0,0,1543,139,83,3934,209,154,770
48,245,000304,0,38,1982,287,64,3926,190,126,538
48,245,000306,73,43,908,105,75,2227,163,151,360
48,245,000307,66,11,677,56,117,2106,21,91,57
48,245,000308,55,0,1021,221,206,3549,56,182,451
48,245,000309,0,37,546,64,20,1414,61,178,282
48,245,000310,15,0,863,231,45,2949,252,330,554
48,245,000400,10,22,666,86,196,2548,78,103,374
48,245,000500,31,6,511,66,84,1207,51,76,187
48,245,000600,20,0,1657,374,342,2918,146,218,259
48,245,000700,80,0,949,168,205,1592,86,169,206
48,245,000900,88,0,621,62,97,795,7,170,102
48,245,001100,7,0,765,164,65,1217,10,0,73
48,245,001200,0,30,587,178,106,1573,97,61,96
48,245,001301,0,0,1110,194,120,2347,120,253,429
48,245,001302,32,0,986,136,136,1522,100,96,230
48,245,001303,53,0,820,134,99,1785,61,153,200
48,245,001700,21,6,385,152,98,902,65,111,86
48,245,001900,15,0,714,97,134,1735,43,51,141
48,245,002000,12,5,600,84,54,1304,4,58,204
48,245,002100,145,0,778,131,224,1398,127,211,323
48,245,002200,26,0,811,69,78,1299,121,144,353
48,245,002300,24,13,545,120,169,1490,181,293,274
48,245,002400,53,8,782,202,124,1368,5,204,133
48,245,002500,35,13,1170,183,130,2282,50,91,134
48,245,002600,48,0,1253,213,214,3971,20,68,182
48,245,005100,32,10,65,106,135,438,24,47,101
48,245,005400,22,13,401,125,45,554,42,50,81
48,245,005500,31,7,756,132,147,1518,70,148,205
48,245,005600,16,22,1289,144,93,2229,70,37,87
48,245,005900,12,0,599,67,130,749,24,44,56
48,245,006100,3,39,124,93,30,642,23,75,86
48,245,006300,12,0,346,149,93,545,77,79,102
48,245,006400,27,13,341,91,131,828,0,86,107
48,245,006500,0,9,932,102,222,1922,60,126,77
48,245,006600,37,10,1318,154,39,2040,49,118,119
48,245,006700,12,0,826,153,87,1610,31,75,136
48,245,006800,6,0,567,57,25,973,85,33,82
48,245,006900,62,0,533,114,123,1585,82,227,188
48,245,007001,0,0,1532,207,323,2881,226,151,370
48,245,007002,13,13,1172,124,63,2689,74,88,240
48,245,007100,59,0,988,145,115,2033,164,126,225
48,245,010100,6,0,895,53,39,1570,54,78,62
48,245,010200,4,14,687,30,66,1155,33,43,107
48,245,010300,51,25,928,106,96,1345,34,87,210
48,245,010400,9,31,651,92,96,1613,99,115,230
48,245,010500,0,0,1013,88,210,2058,164,132,450
48,245,010600,103,8,1248,219,226,2830,255,215,338
48,245,010700,0,7,669,85,92,1851,130,128,283
48,245,010800,75,5,1214,230,163,2565,90,107,340
48,245,010901,27,50,688,127,43,1845,122,105,359
48,245,010902,26,14,937,120,123,2660,107,121,617
48,245,011001,12,33,1372,101,262,2835,127,147,342
48,245,011002,13,0,687,69,63,2248,125,134,250
48,245,011101,41,0,908,128,81,2626,121,226,510
48,245,011102,51,0,591,67,87,1581,89,51,200
48,245,011201,73,17,1299,262,167,3759,233,212,680
48,245,011202,0,0,0,0,0,0,0,0,0
48,245,011203,0,0,0,0,0,0,0,0,0
48,245,011302,0,0,0,0,0,0,0,0,0
48,245,011303,11,0,359,247,96,1137,168,55,314
48,245,011304,32,24,741,134,81,1978,158,76,188
48,245,011400,8,2,1719,489,367,4125,113,410,690
48,245,011500,21,0,574,95,27,1497,38,55,212
48,245,011600,17,0,501,57,69,917,45,37,119
48,245,011700,22,0,366,58,34,770,53,94,139
48,245,011800,14,0,382,153,70,810,47,48,169
48,245,980000,0,0,33,4,0,82,0,0,27
48,245,990000,0,0,0,0,0,0,0,0,0
48,247,950200,24,19,774,155,89,1323,55,187,240
48,247,950400,15,11,454,138,139,1104,105,188,219
48,249,950100,30,152,2695,364,393,4661,220,268,598
48,249,950200,190,0,1798,188,349,3935,384,405,335
48,249,950300,45,0,1776,243,320,3436,156,159,427
48,249,950400,36,35,1115,73,119,1800,97,122,227
48,249,950500,37,46,1690,289,343,3000,83,222,216
48,249,950600,31,8,1257,228,279,1891,145,337,251
48,249,950700,114,5,688,264,259,1322,151,340,216
48,251,130100,25,0,1109,80,107,2132,85,190,350
48,251,130204,62,23,3329,278,167,6031,228,203,644
48,251,130205,41,0,776,115,159,2372,90,108,346
48,251,130207,65,0,1643,201,86,3961,171,161,531
48,251,130208,8,0,1338,333,153,3055,163,180,484
48,251,130210,21,22,1344,98,148,2403,187,70,387
48,251,130211,27,0,1667,137,86,2995,147,164,596
48,251,130212,141,32,1579,193,85,2616,87,91,367
48,251,130213,27,27,1168,176,179,2420,50,67,201
48,251,130214,42,32,1349,155,201,2483,113,77,293
48,251,130215,18,0,1154,98,72,2321,90,90,254
48,251,130302,22,19,1092,126,153,2596,126,98,296
48,251,130303,36,13,1177,93,130,1975,90,73,311
48,251,130304,7,53,1464,156,156,2746,180,219,279
48,251,130405,51,33,1068,106,231,3464,154,95,545
48,251,130406,0,16,1150,192,143,3535,203,125,610
48,251,130407,41,14,2468,416,232,4920,85,0,441
48,251,130408,0,5,1657,163,164,3763,146,93,523
48,251,130409,74,66,1199,261,228,3548,133,109,599
48,251,130410,11,19,1887,193,240,4216,143,99,383
48,251,130500,63,5,1615,278,104,3672,128,247,552
48,251,130601,44,17,1993,259,161,3224,222,148,681
48,251,130602,0,0,411,83,24,1079,49,15,238
48,251,130700,0,0,1255,37,87,2397,108,103,341
48,251,130800,57,22,1401,90,108,1905,87,91,120
48,251,130900,35,0,989,151,120,1746,16,74,140
48,251,131000,18,9,1182,101,41,2764,94,75,706
48,251,131100,21,43,1188,146,190,2796,149,176,441
48,253,020101,0,0,238,41,143,502,67,23,156
48,253,020102,0,0,0,0,0,0,0,0,0
48,253,020200,45,6,713,82,68,866,72,76,190
48,253,020300,31,0,660,83,94,960,85,92,220
48,253,020400,82,0,787,214,70,1207,59,281,493
48,253,020500,43,5,992,306,114,1964,148,146,549
48,255,970100,13,0,503,100,40,1222,82,87,219
48,255,970200,53,0,866,171,172,1615,89,110,304
48,255,970300,119,42,1125,389,235,2031,163,286,368
48,255,970400,0,0,267,70,94,719,90,92,99
48,257,050201,63,15,1806,107,218,3357,102,137,470
48,257,050203,49,9,2851,342,104,5020,29,36,262
48,257,050204,8,0,1978,80,112,3262,18,26,82
48,257,050205,34,104,1970,387,51,3315,72,77,266
48,257,050206,138,5,3151,193,227,5954,117,145,505
48,257,050300,52,30,1098,91,188,1964,86,28,230
48,257,050400,119,15,2168,329,233,3685,129,113,576
48,257,050500,23,0,1181,325,159,2646,127,256,299
48,257,050600,201,61,1432,362,246,3388,216,250,713
48,257,050701,39,0,1208,149,160,2723,191,70,305
48,257,050703,53,24,622,136,109,1559,94,57,172
48,257,050704,11,9,1505,198,238,2852,256,167,527
48,257,050800,22,16,2352,290,158,5646,194,168,665
48,257,051000,49,9,444,31,25,798,8,64,129
48,257,051100,38,41,1137,101,90,2353,112,142,254
48,257,051201,60,0,603,104,181,1633,22,99,143
48,257,051202,38,7,1166,177,109,2652,198,184,477
48,257,051300,29,33,1991,578,447,4714,191,264,957
48,259,970100,51,0,1461,404,185,3287,231,182,676
48,259,970301,38,44,1147,282,174,2699,217,151,570
48,259,970302,71,0,855,48,90,2468,131,159,560
48,259,970401,36,65,2311,184,133,3901,117,165,936
48,259,970402,52,23,1173,184,65,3629,149,165,849
48,259,970500,16,21,1180,173,213,2748,71,280,563
48,261,950100,0,0,158,6,2,296,13,16,37
48,261,990000,0,0,0,0,0,0,0,0,0
48,263,950100,4,0,182,27,33,378,44,61,78
48,265,960100,11,31,971,194,240,2661,212,419,867
48,265,960200,43,0,612,141,74,1371,248,226,729
48,265,960301,14,4,1117,279,174,2010,137,190,572
48,265,960302,130,5,1115,361,157,3177,290,249,1384
48,265,960401,6,36,450,67,139,1092,64,80,175
48,265,960402,52,0,575,349,49,2691,225,270,904
48,265,960500,73,38,1036,250,306,2018,251,359,587
48,265,960600,58,6,1933,484,270,4074,151,280,583
48,265,960700,20,18,683,240,53,2165,233,290,1414
48,265,960800,35,0,619,65,179,1555,275,95,608
48,267,950100,0,10,216,98,92,1007,69,119,659
48,267,950200,59,0,451,127,55,1134,28,134,192
48,269,950100,0,0,38,14,6,176,6,0,50
48,271,950100,0,0,803,150,117,1716,157,112,263
48,273,020100,116,9,964,143,234,2853,142,167,445
48,273,020200,59,0,1082,243,234,2407,189,424,491
48,273,020300,49,52,1297,208,293,4995,124,156,233
48,273,020400,57,42,2381,282,317,3199,110,270,289
48,273,020500,37,59,1746,325,154,3916,58,122,476
48,273,990000,0,0,0,0,0,0,0,0,0
48,275,950100,5,12,485,75,64,736,92,81,182
48,275,950200,2,2,439,59,98,920,89,109,187
48,277,000101,55,29,1113,320,317,2191,170,237,530
48,277,000102,64,7,1115,221,132,2547,99,139,556
48,277,000200,51,9,684,118,104,1817,112,120,337
48,277,000300,46,5,1212,253,211,2838,221,191,721
48,277,000401,37,0,648,142,157,1780,191,154,479
48,277,000402,81,4,1631,383,106,3408,200,167,634
48,277,000500,55,0,751,248,142,1520,99,181,226
48,277,000600,54,17,371,85,219,1032,27,85,126
48,277,000700,88,0,826,51,145,1513,103,163,258
48,277,000800,124,5,717,224,106,1675,52,227,76
48,277,000900,114,0,927,219,82,2249,133,220,669
48,277,001000,37,0,921,133,135,1877,95,158,244
48,279,950100,16,4,566,109,27,1160,51,100,202
48,279,950200,4,0,442,68,15,728,30,76,169
48,279,950300,13,0,861,95,56,1196,57,71,217
