state,county,tract,B23001_005E,B23001_007E,B23001_008E,B23001_009E,B23001_012E,B23001_014E,B23001_015E,B23001_016E,B23001_019E,B23001_021E,B23001_022E,B23001_023E,B23001_026E,B23001_028E,B23001_029E,B23001_030E,B23001_033E,B23001_035E,B23001_036E,B23001_037E,B23001_040E,B23001_042E,B23001_043E,B23001_044E,B23001_047E,B23001_049E,B23001_050E,B23001_051E,B23001_054E,B23001_056E,B23001_057E,B23001_058E,B23001_061E,B23001_063E,B23001_064E,B23001_065E,B23001_068E,B23001_070E,B23001_071E,B23001_072E,B23001_075E,B23001_076E,B23001_077E,B23001_080E,B23001_081E,B23001_082E,B23001_085E,B23001_086E,B23001_087E,B23001_091E,B23001_093E,B23001_094E,B23001_095E,B23001_098E,B23001_100E,B23001_101E,B23001_102E,B23001_105E,B23001_107E,B23001_108E,B23001_109E,B23001_112E,B23001_114E,B23001_115E,B23001_116E,B23001_119E,B23001_121E,B23001_122E,B23001_123E,B23001_126E,B23001_128E,B23001_129E,B23001_130E,B23001_133E,B23001_135E,B23001_136E,B23001_137E,B23001_140E,B23001_142E,B23001_143E,B23001_144E,B23001_147E,B23001_149E,B23001_150E,B23001_151E,B23001_154E,B23001_156E,B23001_157E,B23001_158E,B23001_161E,B23001_162E,B23001_163E,B23001_166E,B23001_167E,B23001_168E,B23001_171E,B23001_172E,B23001_173E
48,439,113102,0,0,12,166,0,48,0,0,0,47,0,0,0,222,12,0,0,131,14,8,0,271,41,56,0,168,19,59,0,82,0,21,0,114,0,61,0,25,0,0,77,11,118,11,0,56,0,0,12,0,13,0,0,0,35,0,0,0,172,61,59,0,133,0,43,0,284,0,22,0,140,0,0,0,263,12,98,0,86,0,28,0,67,0,0,0,0,0,55,71,0,46,12,0,61,0,0,22
48,439,113104,0,0,0,38,0,23,0,0,0,144,0,13,0,251,59,46,0,163,35,0,0,183,0,0,0,183,44,15,0,135,0,0,0,16,0,0,0,19,0,0,44,0,29,20,0,7,0,0,0,0,29,0,22,0,63,0,0,0,182,0,20,0,174,40,0,0,167,33,32,0,110,0,58,0,131,61,45,0,99,29,0,0,46,0,0,0,26,9,8,15,0,47,0,0,6,0,0,18
48,439,113107,0,7,0,42,0,10,0,0,0,19,0,0,0,17,0,0,0,64,0,0,0,154,0,0,0,122,10,19,0,44,0,10,0,24,0,7,0,37,8,6,66,0,74,12,9,44,30,0,58,0,54,0,43,0,14,0,0,0,24,0,0,0,75,6,19,0,28,0,28,0,85,0,27,0,155,10,31,0,46,0,26,0,28,0,0,0,50,0,25,18,0,132,21,0,75,0,0,32
48,439,113108,0,8,0,64,0,9,0,42,0,37,0,0,0,139,0,28,0,109,0,0,0,356,0,16,0,273,15,90,0,138,14,32,0,28,0,11,0,93,0,6,101,12,107,52,0,53,55,0,153,0,93,0,75,0,43,8,14,0,0,0,0,0,35,0,77,0,54,0,38,0,237,0,43,0,291,9,71,0,155,7,27,0,31,11,26,0,41,0,59,63,0,88,10,0,111,9,0,178
48,439,113109,0,10,0,55,0,15,0,0,0,59,54,46,0,188,0,18,0,140,24,0,0,181,0,11,0,235,47,4,0,161,0,32,0,24,0,0,0,15,0,5,57,0,0,30,0,45,8,0,8,0,0,0,105,0,27,0,0,0,74,26,23,0,178,0,29,0,125,83,11,0,215,0,21,0,270,19,34,0,88,31,15,0,20,0,53,0,17,10,31,41,0,84,0,0,46,0,0,25
48,439,113110,0,23,0,0,0,164,0,0,0,266,50,31,0,204,46,0,0,111,0,16,10,304,0,0,0,297,0,0,0,19,10,14,0,37,0,44,0,28,0,18,0,7,17,9,0,29,10,6,8,0,25,42,21,0,47,0,0,0,65,0,67,0,339,33,57,0,232,0,24,0,257,28,133,0,266,0,32,0,59,36,43,0,32,0,13,0,48,0,0,40,0,39,0,0,53,0,0,67
48,439,113111,0,0,0,109,0,22,0,26,0,198,0,39,0,148,20,8,0,113,0,0,0,321,34,28,0,130,0,27,0,12,0,0,0,21,0,0,0,27,0,26,0,0,25,0,0,0,0,0,0,0,11,15,56,0,141,14,112,0,79,26,78,0,212,41,32,0,174,18,32,0,110,0,83,0,117,26,71,0,12,8,32,0,7,0,21,0,5,0,44,0,0,20,0,0,25,0,0,17
48,439,113112,0,0,47,25,0,27,11,0,0,88,27,45,0,87,0,0,0,55,0,0,0,218,9,9,0,110,0,9,0,16,0,8,0,39,0,8,0,45,0,0,44,0,10,8,0,21,0,0,43,0,61,0,0,0,44,18,27,0,31,0,20,0,44,26,61,0,48,0,29,0,104,32,110,0,138,7,28,0,42,0,8,0,0,0,32,0,19,0,19,0,0,59,15,0,62,13,0,22
48,439,113113,0,0,0,18,0,119,99,56,0,230,0,6,8,203,24,18,0,412,0,13,23,225,6,10,0,174,0,21,0,102,0,0,0,58,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,46,0,11,0,17,0,91,0,20,0,538,0,46,0,245,0,0,0,81,6,48,0,229,0,84,0,45,0,0,0,18,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
48,439,113114,0,24,87,110,0,51,0,24,0,34,11,0,0,340,60,0,0,76,0,0,24,219,0,14,0,351,0,1,0,69,0,0,0,32,0,0,0,0,0,17,0,0,0,40,0,25,0,0,23,0,51,0,0,0,0,0,76,0,16,13,0,0,195,31,125,0,152,38,21,0,211,0,9,0,214,0,54,0,72,0,14,0,15,0,15,0,23,0,0,7,0,21,9,0,23,0,0,40
48,439,113115,0,0,0,15,0,58,18,38,0,17,0,0,0,186,0,0,0,207,0,15,0,403,26,62,0,332,21,10,0,0,0,16,0,39,0,0,0,7,0,0,25,0,0,0,0,9,0,0,11,0,0,0,124,0,20,0,19,0,82,0,21,0,66,0,0,0,112,0,82,0,187,0,94,0,168,7,57,0,70,0,25,0,10,0,0,0,14,0,11,9,0,14,0,0,19,0,0,32
48,439,113116,0,0,23,19,0,36,0,0,0,160,0,0,0,377,31,27,0,185,0,0,0,338,53,0,0,211,0,0,0,52,0,0,0,29,0,0,0,6,0,12,6,0,0,0,0,0,0,0,42,0,0,13,0,0,40,0,0,0,122,0,76,0,374,0,96,0,242,0,71,0,313,24,35,0,121,13,28,0,61,0,91,0,0,0,0,0,36,0,0,6,0,6,4,0,31,0,0,0
48,439,113206,0,36,0,172,0,50,92,0,0,109,0,60,0,272,22,0,0,161,0,0,0,499,45,13,0,377,19,39,0,108,0,83,0,17,0,0,0,56,0,36,39,29,89,0,0,38,16,0,131,0,88,0,259,0,131,0,62,0,90,0,36,0,192,0,14,0,174,0,2,0,201,13,115,0,114,88,183,0,29,0,37,0,54,0,0,0,43,0,30,22,0,134,0,0,8,0,0,212
48,439,113207,0,39,21,98,0,20,0,15,0,38,0,0,0,151,0,0,0,115,0,0,0,254,0,0,0,308,58,12,0,113,23,20,0,38,0,18,0,85,0,11,84,9,37,28,19,47,0,0,51,0,46,0,57,0,15,0,17,0,21,14,0,0,75,15,0,0,88,0,62,0,190,13,62,0,307,13,112,0,136,0,52,0,85,14,0,0,54,0,59,13,0,70,0,0,28,0,0,45
48,439,113210,0,44,0,67,0,16,0,44,0,143,20,64,0,252,24,0,0,201,0,0,0,435,51,0,0,527,30,43,0,218,0,66,0,73,0,17,0,53,0,53,79,0,97,0,0,14,0,0,133,0,123,41,170,0,48,0,60,0,112,0,22,0,52,20,65,0,144,0,60,0,329,0,105,0,414,0,145,0,194,0,113,0,104,17,75,0,28,0,13,27,0,94,35,0,121,0,0,361
48,439,113212,0,21,27,27,0,36,0,0,0,92,16,0,0,209,0,0,0,45,27,12,0,61,20,31,0,302,0,31,0,145,30,8,0,20,0,0,0,94,9,0,75,8,48,0,0,88,57,0,146,0,88,0,61,0,25,0,10,0,146,0,0,0,217,0,9,0,45,0,0,0,184,9,25,0,193,37,45,0,39,0,52,0,31,0,42,0,41,0,63,86,0,65,13,0,82,8,0,257
48,439,113213,0,13,0,20,0,18,0,0,0,13,9,0,0,142,15,17,0,89,0,0,0,160,0,10,0,113,37,48,0,86,0,33,0,35,0,10,0,50,0,21,33,16,24,19,0,53,17,0,81,0,44,0,20,0,9,0,0,0,91,0,10,0,42,0,20,0,118,0,11,0,134,0,8,0,185,8,67,0,37,0,9,0,24,0,40,0,45,0,8,33,0,40,8,0,61,16,0,250
48,439,113214,0,91,10,8,0,89,0,0,0,14,6,28,0,121,0,0,0,133,0,22,0,245,10,27,0,348,0,0,0,61,37,83,0,61,7,0,0,40,0,38,20,0,29,22,0,60,0,0,54,0,0,12,35,0,37,0,39,0,61,0,7,0,278,0,30,0,113,0,32,0,264,0,109,0,438,0,66,0,125,8,42,0,28,19,9,0,36,0,32,35,0,60,0,0,30,11,0,98
48,439,113215,0,58,22,35,0,32,0,0,0,62,0,0,0,161,0,0,0,153,66,13,0,228,24,0,0,313,0,15,0,265,0,27,0,35,7,9,0,63,0,0,50,10,27,6,0,79,12,0,94,0,105,0,20,0,23,0,0,0,143,0,0,0,139,0,41,0,172,35,19,0,171,12,71,0,289,8,62,0,184,0,15,0,17,0,18,0,26,9,18,21,0,82,0,0,39,0,0,103
48,439,113216,0,48,0,110,0,10,33,21,0,85,0,0,0,191,0,0,0,163,0,68,0,132,20,19,0,299,21,0,0,94,0,14,0,58,0,15,0,0,0,37,78,0,35,20,0,15,24,0,117,0,66,54,97,0,120,0,30,0,57,0,0,0,201,0,49,0,142,0,28,0,388,0,61,0,335,0,116,0,70,13,29,0,30,0,55,0,42,0,37,12,19,71,27,0,52,0,0,192
48,439,113217,0,42,6,64,0,50,17,31,0,52,0,14,0,202,0,31,0,117,34,38,0,174,0,31,0,206,85,36,0,191,0,0,0,24,0,0,0,48,0,15,33,0,56,3,0,66,0,0,69,0,92,7,62,0,56,0,9,0,7,17,41,0,189,41,10,0,128,7,51,0,234,8,29,0,294,0,46,0,71,0,59,0,25,0,5,0,70,0,102,42,9,52,0,0,36,7,0,171
48,439,113218,0,16,0,12,0,0,18,21,0,8,27,25,0,48,0,0,0,57,6,0,0,116,0,9,0,173,0,30,0,129,4,21,0,25,13,0,0,16,0,7,57,0,12,24,0,32,15,0,22,0,24,0,15,0,9,0,17,0,30,0,6,0,52,0,6,0,43,0,16,0,112,6,21,0,195,16,23,0,96,0,46,0,37,0,21,0,44,0,19,6,0,18,16,0,65,0,0,78
48,439,113220,0,102,41,16,0,56,0,60,0,422,0,0,0,252,20,111,0,362,0,0,0,382,12,0,0,331,0,0,0,114,0,0,0,0,0,0,0,0,0,10,13,0,40,8,0,0,0,0,100,0,60,0,224,0,110,0,34,0,183,23,17,0,113,0,0,0,263,21,257,0,277,0,23,0,312,22,73,0,75,0,45,0,31,0,0,0,48,0,25,13,0,57,12,0,12,0,0,170
48,439,113221,0,85,23,59,0,0,0,0,0,75,0,37,0,190,0,0,0,138,0,0,0,353,58,0,0,257,17,54,0,86,0,2,0,95,0,9,0,102,0,36,72,19,82,0,0,40,9,0,138,0,86,0,69,0,40,18,0,0,100,21,0,0,101,34,2,0,61,0,53,0,275,0,92,0,302,0,44,0,198,0,10,0,8,0,0,0,77,12,37,47,0,98,0,0,104,0,0,264
48,439,113301,0,25,0,38,0,9,0,0,0,84,9,0,0,167,0,48,0,139,0,0,0,344,10,18,0,189,50,47,0,119,15,27,0,42,0,0,0,53,9,20,52,10,31,14,0,49,41,0,98,0,41,4,68,0,9,0,9,0,28,0,0,0,78,28,46,0,97,0,8,0,251,32,32,0,121,0,46,0,124,0,37,0,30,10,10,0,61,0,16,53,0,43,0,0,50,0,0,306
48,439,113302,0,57,0,97,0,75,0,0,0,88,0,40,0,89,54,6,0,26,31,0,0,282,0,45,0,197,69,33,0,144,0,22,0,71,0,17,0,43,14,28,51,0,112,26,0,68,0,0,94,0,53,0,126,0,78,0,22,0,31,0,0,0,156,17,30,0,60,0,38,0,163,14,43,0,144,22,100,0,59,0,193,0,6,0,11,0,35,19,14,39,0,10,0,0,96,0,0,186
48,439,113403,0,18,12,15,0,30,12,16,0,72,0,0,0,90,12,26,0,37,0,0,0,113,0,15,0,142,7,17,0,44,0,37,0,9,0,0,0,13,15,29,11,0,26,0,0,20,0,0,120,0,22,0,21,0,8,0,0,0,60,24,0,0,20,0,7,0,46,0,0,0,139,0,65,0,132,21,39,0,63,6,16,0,15,0,0,0,9,0,22,54,0,68,19,0,78,0,0,167
48,439,113404,0,49,47,75,0,17,23,0,0,113,13,11,0,138,33,26,0,262,21,0,0,266,83,0,0,366,20,8,0,48,0,26,0,17,0,13,0,104,0,13,54,7,36,53,0,59,31,0,137,0,6,16,57,0,0,13,0,0,36,22,61,0,242,0,42,0,185,55,42,0,205,41,14,0,235,13,165,0,93,13,72,0,18,0,59,0,74,0,10,31,0,95,25,0,148,18,0,251
48,439,113405,0,0,0,151,0,82,0,0,0,103,30,0,0,84,45,0,0,177,17,0,0,307,79,16,0,267,17,0,0,34,18,113,0,21,0,0,0,127,0,18,82,0,52,0,0,40,32,0,157,0,20,18,76,0,20,0,39,0,157,13,0,0,56,15,0,0,245,0,36,0,197,16,89,0,438,0,39,0,100,0,74,0,0,0,0,0,145,0,91,30,0,91,53,0,106,28,0,368
48,439,113407,0,18,10,147,0,57,9,0,0,52,44,15,0,347,0,63,0,370,0,12,0,357,32,37,0,283,0,41,0,46,0,0,0,9,0,29,0,0,0,19,25,0,51,0,0,61,0,0,57,0,28,20,25,0,94,8,29,0,113,10,61,0,57,10,97,0,130,0,92,0,367,48,94,0,116,47,84,0,45,0,26,0,59,0,71,0,27,9,18,24,21,66,34,0,54,0,0,82
48,439,113408,0,48,0,27,0,43,36,36,0,17,19,26,0,204,0,0,0,153,0,27,0,357,67,0,0,330,0,39,0,65,0,12,0,38,0,34,0,94,0,20,28,0,80,0,10,77,0,0,113,0,15,19,15,0,0,0,0,0,42,0,0,0,165,57,40,0,156,0,13,0,320,0,70,0,246,0,64,0,120,0,31,0,12,0,54,0,65,19,71,0,0,39,28,0,46,13,0,261
48,439,113509,0,0,12,126,0,76,0,23,0,115,59,0,0,115,0,16,0,188,0,14,0,219,51,14,0,263,56,12,0,55,0,82,0,22,0,22,0,24,0,8,43,0,25,18,0,25,8,0,40,0,13,13,20,0,26,0,23,0,52,0,59,0,130,0,6,0,150,0,81,0,210,24,81,0,246,9,59,0,137,0,47,0,41,0,37,0,22,0,23,0,0,17,9,0,74,0,0,90
48,439,113510,0,8,0,48,0,69,0,0,0,76,42,0,0,141,0,0,0,110,0,13,7,361,14,15,0,339,0,30,0,146,0,8,0,8,0,0,0,22,41,9,16,0,22,18,0,45,0,0,35,0,0,7,40,0,0,0,16,0,28,0,28,0,101,0,10,0,179,0,30,0,261,19,116,0,242,26,30,0,95,7,65,0,14,0,11,0,36,0,35,26,0,100,18,0,15,0,0,96
48,439,113511,0,13,6,12,0,20,0,17,0,61,0,16,0,139,0,14,0,226,0,6,0,273,5,17,0,303,10,19,0,66,0,41,0,24,0,26,0,0,0,57,0,11,46,0,0,18,13,0,58,0,69,0,83,0,44,0,0,0,0,0,13,0,80,0,18,0,180,10,67,0,167,0,105,0,227,48,76,0,95,0,23,0,55,0,0,0,22,0,21,0,11,53,27,0,76,0,0,67
48,439,113512,0,0,6,45,0,115,0,0,0,109,0,10,0,280,0,16,0,126,72,0,0,199,82,0,0,235,23,4,0,107,0,72,0,132,0,10,0,24,0,10,42,0,24,45,0,73,0,0,172,0,46,36,51,0,28,21,12,0,56,0,0,0,249,0,13,0,111,0,50,0,328,0,162,0,275,42,31,0,211,0,90,0,62,0,35,0,31,0,33,81,0,114,14,0,72,15,0,371
48,439,113513,0,30,0,45,0,36,0,0,0,17,45,0,0,120,12,147,0,325,0,16,0,455,54,0,0,406,19,0,0,113,0,30,0,87,0,20,0,0,10,11,35,0,43,45,45,20,0,0,69,0,50,0,119,0,0,0,0,0,16,25,0,0,198,0,84,0,126,0,129,0,337,0,71,0,468,0,56,0,110,0,16,0,79,0,16,0,36,0,44,23,0,27,0,0,159,0,0,93
48,439,113514,0,51,0,79,0,87,8,0,0,177,3,50,0,104,29,19,0,121,0,45,0,346,0,0,0,368,20,58,0,76,0,19,0,13,0,20,0,20,0,15,20,10,27,0,0,36,0,0,63,0,54,0,116,0,36,0,11,0,35,49,62,0,49,80,18,0,32,80,54,0,316,40,49,0,261,41,172,0,76,11,49,0,7,0,11,0,22,0,62,13,0,56,0,0,61,0,0,98
48,439,113516,0,0,0,34,0,5,0,13,0,58,0,10,0,67,0,22,0,124,16,0,0,393,44,84,0,239,14,0,0,150,23,17,0,39,0,0,0,34,0,32,50,0,26,17,0,24,10,0,146,0,18,0,52,0,5,0,0,0,90,0,22,0,118,9,11,0,27,0,35,0,214,29,107,0,225,26,40,0,90,35,22,0,73,0,24,0,34,0,70,23,0,58,8,0,113,0,0,136
48,439,113517,0,16,11,11,0,0,0,0,0,97,0,8,0,207,0,0,0,103,24,0,0,265,0,6,0,237,23,39,0,63,0,19,0,21,0,0,0,19,0,22,33,0,22,12,0,23,0,0,49,0,23,0,16,0,23,0,8,0,87,0,111,0,98,9,0,0,95,0,23,0,212,30,68,0,246,30,17,0,28,0,38,0,22,9,16,0,23,0,31,31,0,51,0,0,12,0,0,62
48,439,113518,0,35,0,97,0,37,0,0,0,53,0,0,0,459,30,44,0,296,10,15,0,485,108,0,0,164,11,29,0,141,83,0,0,29,0,0,0,36,0,0,52,0,26,14,0,25,0,0,12,0,0,0,80,0,0,55,0,0,238,38,50,0,473,37,17,0,158,75,12,0,423,0,64,0,161,35,0,0,48,0,10,0,36,14,0,0,14,0,3,13,0,6,12,4,20,0,0,18
48,439,113519,0,23,0,83,0,103,0,14,0,79,0,40,0,188,42,8,0,258,0,37,0,294,57,19,0,313,22,0,0,143,16,25,0,106,0,0,0,123,0,104,22,0,16,13,0,76,0,0,40,0,37,13,69,0,97,0,12,0,73,0,0,0,199,39,0,0,262,0,73,0,274,36,91,0,425,12,103,0,255,16,0,0,67,0,58,0,64,0,106,43,0,26,0,0,83,0,0,12
48,439,113520,0,97,13,0,0,0,0,0,0,60,0,0,0,181,34,0,0,224,9,47,0,482,27,15,0,467,0,40,0,145,0,0,0,14,0,0,0,0,13,0,60,0,14,0,0,0,0,0,82,0,142,0,58,0,60,0,0,0,83,11,0,0,283,0,22,0,250,46,21,0,245,0,26,0,547,47,15,0,63,0,53,0,11,0,17,0,13,0,12,13,0,0,0,0,27,0,0,78
48,439,113607,0,37,41,48,0,29,0,0,0,68,9,0,0,170,0,0,0,137,26,0,0,324,35,0,0,283,39,8,0,115,11,19,0,36,0,10,0,6,0,22,64,6,58,28,5,12,8,0,40,0,17,0,44,0,18,0,12,0,66,0,62,0,205,0,81,0,95,11,11,0,290,21,9,0,214,23,113,0,41,0,64,0,6,0,5,0,22,5,38,0,0,84,11,0,20,7,0,68
48,439,113610,0,93,25,168,0,0,20,17,0,66,0,1,0,47,0,27,0,52,22,0,0,643,0,0,0,1110,39,57,0,430,11,66,0,59,15,33,0,266,27,46,195,0,128,32,15,185,33,0,110,0,174,7,268,0,0,0,0,0,164,0,0,0,121,23,27,0,81,0,94,0,540,33,240,0,723,0,429,0,261,0,186,0,129,19,142,0,15,0,135,30,0,249,19,0,60,16,0,121
48,439,113611,0,5,30,63,0,25,3,37,0,63,0,13,0,60,18,0,0,64,0,0,0,215,0,0,0,477,29,23,0,127,0,33,0,79,12,15,0,67,0,0,76,0,74,14,0,60,18,0,99,0,56,0,145,0,3,0,18,0,21,14,9,0,74,0,11,0,48,0,15,0,308,0,56,0,353,10,75,0,170,0,40,0,61,0,27,0,52,0,58,44,0,114,20,0,87,8,0,201
48,439,113612,0,33,0,56,0,0,0,10,0,45,14,0,0,51,0,0,0,73,0,0,0,204,0,0,0,221,40,30,0,266,0,26,0,54,0,26,0,99,0,39,91,0,87,45,0,87,17,0,109,0,14,13,52,0,9,0,0,0,27,0,0,0,79,0,0,0,39,8,43,0,246,11,55,0,294,0,24,0,186,0,75,0,110,0,33,0,55,0,0,42,7,109,30,9,115,9,0,154
48,439,113613,0,91,30,51,0,20,0,12,0,45,0,1,0,102,16,0,0,126,0,18,0,172,0,24,0,158,0,25,0,170,0,7,0,27,0,15,0,111,12,37,55,0,95,29,0,132,20,0,144,0,24,8,15,0,78,0,9,0,95,10,0,0,56,0,5,0,59,8,77,0,216,11,15,0,233,0,38,0,98,0,68,0,82,0,19,0,45,0,73,51,0,190,28,0,98,15,0,171
48,439,113618,0,83,0,35,0,0,19,14,0,98,0,0,0,174,24,36,0,101,23,0,0,223,40,3,0,398,0,106,0,147,21,17,0,30,0,48,0,37,0,12,58,6,98,28,0,92,0,0,174,0,0,91,100,0,85,0,0,0,91,19,0,0,97,0,35,0,179,0,27,0,246,0,151,0,273,0,151,0,146,0,59,0,31,0,29,0,34,0,46,56,0,45,73,0,89,0,0,254
48,439,113619,0,37,0,0,0,88,0,21,0,134,43,0,0,157,0,0,0,392,0,73,0,280,0,11,0,191,10,28,0,44,0,0,0,0,0,0,0,27,0,17,62,0,103,0,0,47,32,0,16,0,134,0,48,0,67,0,0,0,70,26,0,0,86,0,0,0,118,0,68,0,221,83,30,0,338,0,31,0,95,15,65,0,53,0,46,0,52,0,0,10,0,69,0,0,16,0,0,72
48,439,113622,0,90,16,80,0,0,17,0,0,51,0,54,0,0,0,16,0,113,34,0,0,314,17,19,0,414,33,8,0,310,0,13,0,123,17,25,0,166,0,0,133,0,107,13,0,47,97,0,91,0,119,0,53,0,56,0,29,0,78,0,15,0,0,0,73,0,102,0,29,0,186,0,58,0,396,0,156,0,157,42,98,0,160,0,65,0,118,0,73,38,0,106,24,0,76,0,0,196
48,439,113623,0,21,0,51,0,14,0,0,0,24,12,9,0,50,0,0,0,113,0,8,0,207,8,0,0,261,8,10,0,117,0,19,0,92,11,13,0,57,0,24,28,0,84,40,0,8,7,0,62,0,17,0,20,0,13,0,0,0,47,0,0,0,54,0,56,0,81,0,26,0,201,17,0,0,248,39,66,0,152,0,73,0,50,0,0,0,32,0,23,42,0,99,35,0,19,0,0,109
48,439,113624,0,70,0,132,0,67,0,12,0,28,0,16,0,144,0,17,0,100,0,11,0,403,9,18,0,318,0,6,0,164,7,28,0,51,0,9,0,82,0,36,88,7,24,0,0,29,0,0,59,0,21,0,54,0,0,0,14,0,28,0,0,0,57,0,17,0,61,12,13,0,284,0,102,0,316,8,50,0,86,0,74,0,32,0,5,0,102,0,81,55,0,28,10,0,34,0,0,99
48,439,113625,0,32,0,94,0,0,11,0,0,28,22,0,0,92,0,0,0,50,0,0,0,167,0,0,0,279,0,0,0,157,11,20,0,41,8,0,0,51,11,11,45,0,51,17,0,16,9,0,142,0,66,0,52,0,17,0,18,0,0,0,0,0,42,0,26,0,27,0,36,0,247,0,13,0,212,0,87,0,173,0,49,0,45,8,0,0,43,0,38,30,0,107,0,0,82,0,0,168
48,439,113626,0,55,20,73,0,42,14,0,0,37,9,0,0,65,25,12,0,89,0,13,0,266,0,0,0,278,6,0,0,78,0,39,0,37,0,10,0,69,0,28,53,8,25,29,0,29,28,0,93,0,16,0,24,0,27,0,23,0,27,0,0,0,151,0,14,0,79,15,0,0,193,0,42,0,300,0,66,0,99,19,33,0,55,9,27,0,48,0,11,48,0,106,30,10,36,0,0,142
48,439,113627,0,25,0,67,0,95,58,0,0,28,0,16,0,312,0,1,0,253,68,0,0,533,0,2,0,410,0,8,0,129,18,15,0,11,0,0,0,41,0,0,57,0,33,53,0,33,0,0,48,0,101,0,53,0,21,0,33,0,90,0,0,0,206,0,75,0,172,14,0,0,360,0,96,0,329,38,68,0,29,0,22,0,64,14,136,0,82,0,20,50,0,44,17,0,96,0,0,199
48,439,113628,0,0,0,25,0,29,21,0,0,139,18,0,0,406,51,36,0,214,0,29,0,308,0,7,0,213,10,23,0,63,0,16,0,0,0,0,0,148,14,62,0,0,78,11,0,31,0,0,32,0,25,0,26,0,64,10,32,0,168,0,0,0,311,40,26,0,221,12,58,0,161,26,68,0,149,0,112,0,26,0,82,0,124,0,13,0,25,0,29,29,0,63,0,0,46,0,0,32
48,439,113629,0,0,0,90,0,0,24,0,0,0,0,22,0,118,58,0,0,135,0,0,0,227,30,2,0,211,0,32,0,186,0,25,0,16,10,12,0,8,0,13,67,17,108,0,0,18,0,0,324,0,72,0,42,0,6,0,0,0,13,0,0,0,239,0,5,0,183,0,19,0,210,0,52,0,259,30,41,0,118,0,42,0,25,0,14,0,47,0,48,0,0,63,18,0,116,0,0,552
48,439,113630,0,23,0,48,0,20,0,0,0,97,11,19,0,203,0,0,0,94,0,0,0,219,0,30,0,232,18,0,0,58,9,0,0,54,0,0,0,35,10,12,53,0,41,15,0,62,7,0,54,0,19,0,12,0,18,0,0,0,207,0,0,0,69,0,0,0,85,7,29,0,260,41,31,0,208,27,26,0,110,15,39,0,26,0,0,0,67,0,23,58,0,55,13,0,68,11,0,37
48,439,113631,0,97,30,88,0,138,0,0,0,162,0,16,0,215,9,111,0,196,15,0,0,527,0,0,0,377,0,2,0,133,44,0,0,15,0,0,0,30,21,14,13,0,12,32,0,25,0,0,49,0,96,0,37,0,97,0,17,0,129,16,0,0,329,101,133,0,202,48,13,0,714,0,73,0,256,0,50,0,158,0,32,0,32,0,0,0,42,0,0,27,0,26,0,0,81,0,0,92
48,439,113632,0,22,0,89,0,90,0,6,0,8,0,9,0,0,0,12,0,67,0,0,0,322,0,14,0,515,0,10,0,260,0,50,0,141,0,23,0,48,0,30,55,0,55,30,0,45,9,0,20,0,54,15,58,0,18,0,13,0,14,17,11,0,18,0,20,0,23,0,25,0,293,0,143,0,513,37,166,0,197,0,82,0,10,7,34,0,21,0,23,52,0,95,9,0,30,0,0,58
48,439,113633,0,49,14,122,0,11,0,11,0,46,23,31,0,59,0,0,0,47,0,0,0,304,0,0,13,395,0,0,0,142,12,0,0,123,0,0,0,44,9,28,23,0,67,11,0,8,22,0,43,0,23,16,27,0,0,0,34,0,19,0,38,0,88,0,0,0,24,0,13,0,259,0,83,0,322,0,170,0,70,0,87,0,46,7,41,0,44,0,58,22,0,66,8,0,20,10,0,56
48,439,113634,0,41,7,111,0,0,8,12,0,54,0,9,0,8,0,0,0,42,0,0,0,288,0,0,0,536,39,0,0,241,12,6,0,38,0,6,0,144,9,0,41,0,42,61,0,28,6,0,67,0,44,0,132,0,21,0,8,0,87,11,21,0,72,10,0,0,27,1,34,0,231,18,111,0,347,19,261,0,113,30,80,0,29,0,41,0,39,0,81,18,0,58,51,0,42,0,0,114
48,439,113703,0,46,0,0,0,52,0,0,0,310,22,0,0,513,0,0,0,246,0,0,0,502,14,75,0,1111,16,0,0,292,0,27,0,129,0,24,0,84,0,26,138,0,111,23,0,0,60,0,158,0,38,0,59,0,14,0,0,0,347,0,0,0,842,0,88,0,241,0,57,0,426,32,108,0,643,21,84,0,314,0,0,0,48,0,80,0,125,0,128,18,0,84,157,0,33,0,0,128
48,439,113705,0,32,0,87,0,124,0,23,0,67,0,45,0,144,123,0,0,282,40,19,0,290,31,44,0,332,10,20,0,47,25,5,0,28,0,0,0,31,0,19,52,15,12,13,0,111,0,0,75,0,0,0,59,0,44,0,0,0,97,0,16,0,220,0,36,0,76,0,63,0,464,0,90,0,356,41,123,0,83,14,2,0,30,16,28,0,56,0,61,13,0,93,18,0,64,0,0,245
48,439,113707,0,40,11,60,0,9,12,0,0,45,12,12,0,115,0,14,0,94,0,32,0,206,0,16,0,534,0,26,0,128,8,36,0,87,0,15,0,69,0,103,71,0,74,24,0,14,2,0,79,0,86,9,162,0,11,0,16,0,70,0,35,0,64,0,13,0,114,0,28,0,223,0,99,0,457,0,97,0,102,8,36,0,103,0,19,0,40,0,63,54,0,63,7,0,31,0,0,144
