state,county,tract,B11001B_003E,B11001B_005E,B11001B_006E,B11001B_008E,B11001B_009E,B11001C_003E,B11001C_005E,B11001C_006E,B11001C_008E,B11001C_009E,B11001D_003E,B11001D_005E,B11001D_006E,B11001D_008E,B11001D_009E,B11001E_003E,B11001E_005E,B11001E_006E,B11001E_008E,B11001E_009E,B11001F_003E,B11001F_005E,B11001F_006E,B11001F_008E,B11001F_009E,B11001G_003E,B11001G_005E,B11001G_006E,B11001G_008E,B11001G_009E,B11001H_003E,B11001H_005E,B11001H_006E,B11001H_008E,B11001H_009E,B11001I_003E,B11001I_005E,B11001I_006E,B11001I_008E,B11001I_009E
48,027,023000,347,70,116,284,0,0,0,0,25,0,38,0,8,30,0,0,0,0,0,0,95,0,40,32,14,62,10,10,29,0,729,64,84,313,31,302,10,195,51,14
48,027,023103,124,63,196,200,7,0,0,0,0,0,34,0,10,42,0,24,0,0,0,0,56,0,11,0,0,6,0,0,0,0,407,8,67,142,65,129,9,60,0,25
48,027,023104,186,16,72,104,36,0,0,0,0,0,28,0,19,7,0,0,0,0,0,0,10,0,10,8,0,55,0,6,0,22,281,0,119,166,42,56,12,24,48,43
48,027,023105,799,70,202,106,0,0,0,0,0,0,27,0,0,13,0,11,0,0,0,0,105,0,40,0,0,45,0,71,0,0,753,0,111,81,251,361,0,80,46,10
48,027,023106,497,17,182,262,95,42,0,0,0,0,16,25,17,16,0,0,0,0,0,0,130,0,37,0,18,69,0,79,0,20,830,0,190,220,47,308,0,207,8,18
48,027,023107,487,0,422,271,42,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,39,0,0,0,11,14,0,293,13,157,110,132,258,37,91,49,32
48,027,023108,591,89,505,489,33,15,0,184,0,0,29,0,73,116,0,136,0,0,0,0,227,0,73,58,0,103,0,0,17,0,690,60,11,176,38,722,0,244,83,72
48,027,023201,52,15,38,0,5,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,7,0,0,16,0,25,0,0,0,0,429,0,16,51,14,94,15,62,0,0
48,027,023202,277,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,31,0,0,0,9,0,0,0,0,538,0,29,8,0,163,96,0,0,0
48,027,023203,131,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,13,0,0,0,0,380,0,5,36,0,176,0,31,14,0
48,027,023204,60,0,67,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,370,14,46,5,0,82,11,4,0,0
48,027,023300,320,0,0,64,16,23,0,0,0,0,12,0,19,18,24,17,0,0,0,0,67,0,0,0,0,37,0,0,17,0,1231,137,155,250,87,208,0,10,31,0
48,027,023402,5,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,5,8,0,16,0,8,0,0,617,27,129,334,8,140,19,51,51,0
48,027,023403,21,0,5,10,0,4,0,0,0,0,6,0,0,0,7,7,0,0,0,0,13,0,0,8,0,0,0,0,0,19,1300,10,76,305,42,46,55,32,67,0
48,027,023404,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,27,0,0,0,0,0,0,632,17,30,236,24,79,10,19,32,11
48,027,023500,33,5,84,162,5,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,59,5,0,12,0,0,0,22,4,0,43,4,38,75,0,165,16,0,55,17
48,027,980001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,027,980002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,027,980003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,110100,0,0,0,47,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,42,0,156,46,6,0,0,23,6,146,0,0,404,117,100,80,70,600,127
48,029,110300,35,0,0,141,0,7,0,0,14,0,9,0,0,0,0,0,0,0,0,0,43,12,95,98,0,9,0,0,9,0,35,18,7,64,29,135,27,341,425,11
48,029,110500,0,0,0,17,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,51,80,0,0,0,0,8,0,0,0,14,15,0,41,24,364,241,5
48,029,110600,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,60,0,19,45,0,0,0,0,0,0,7,0,0,35,0,270,81,197,549,50
48,029,110700,5,0,0,59,7,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,32,0,0,41,0,112,49,119,176,24
48,029,110800,0,0,0,31,15,0,0,0,18,0,0,0,0,7,0,0,0,0,0,0,33,13,0,54,0,9,0,4,5,0,9,8,13,140,0,113,13,83,277,42
48,029,110900,0,0,0,14,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,25,0,0,9,0,0,0,0,0,5,47,0,11,131,37,32,22,12,78,21
48,029,111000,3,0,5,62,12,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,44,6,22,48,0,4,0,0,3,0,39,9,11,48,4,247,44,71,124,10
48,029,120100,55,23,110,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,16,0,14,0,0,30,0,14,0,0,449,19,14,5,0,174,16,17,5,0
48,029,120300,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,25,0,0,0,40,16,49,0,0,0,1369,63,318,845,22,187,49,49,95,52
48,029,120400,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,1084,53,123,709,77,246,60,0,95,12
48,029,120501,0,72,330,294,37,0,8,16,0,0,0,10,28,26,0,0,0,0,0,0,62,27,34,40,10,8,0,55,28,62,303,30,91,478,25,573,110,254,350,96
48,029,120502,17,57,105,71,7,0,0,6,0,0,0,0,41,26,0,0,0,0,0,0,85,0,0,52,21,25,0,24,8,0,166,3,70,333,52,467,79,153,126,21
48,029,120600,0,11,0,108,0,0,0,0,17,0,17,0,27,12,0,0,0,0,22,0,62,0,29,43,0,43,16,0,67,0,527,122,213,1007,108,86,201,166,182,33
48,029,120701,0,0,29,15,68,0,0,0,0,0,16,0,0,78,0,0,0,0,0,0,72,2,14,64,0,0,0,5,10,0,248,61,92,444,48,355,65,225,325,29
48,029,120702,0,0,56,0,0,0,0,11,0,0,40,44,0,62,0,0,0,0,0,0,0,0,0,73,0,12,0,13,68,39,510,44,134,839,192,69,68,18,177,81
48,029,120800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,0,44,1190,61,92,928,35,219,46,100,91,0
48,029,120901,0,8,42,48,0,17,0,0,0,0,0,0,0,0,25,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,154,3,65,252,79,80,41,86,66,31
48,029,120902,82,45,101,249,0,0,0,0,0,0,16,0,0,48,9,43,0,0,0,0,53,0,73,41,95,13,0,0,120,0,389,81,73,946,0,291,74,138,487,208
48,029,121000,85,35,26,69,0,0,0,0,9,0,0,0,0,37,0,0,0,0,0,0,55,0,0,30,0,38,0,0,0,0,716,115,204,638,99,405,41,218,168,33
48,029,121108,14,0,0,116,0,0,0,0,0,0,53,0,0,52,70,0,0,0,0,0,73,56,0,74,16,0,8,0,13,0,880,81,166,851,198,295,69,74,350,166
48,029,121110,46,0,16,0,0,0,0,0,0,0,51,0,0,6,0,0,0,0,0,0,0,0,16,9,0,15,0,20,21,0,697,27,99,252,73,268,20,70,61,8
48,029,121111,14,50,91,32,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,16,0,18,0,0,60,0,0,76,0,485,70,199,343,0,359,121,113,367,50
48,029,121112,41,0,27,49,0,0,0,0,0,0,9,0,0,0,0,0,30,0,0,0,11,0,0,19,0,5,0,51,0,0,438,94,76,552,45,169,0,112,123,98
48,029,121115,75,0,0,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,16,30,14,0,0,0,0,908,26,137,515,24,244,34,74,74,30
48,029,121116,9,0,0,32,0,0,0,0,32,0,22,0,0,39,0,0,0,19,0,0,0,19,0,32,18,9,0,19,29,0,652,56,147,560,114,96,103,123,182,55
48,029,121117,19,16,25,8,0,11,11,0,0,0,70,0,0,0,0,0,0,0,0,0,51,0,0,23,0,6,0,0,13,0,592,15,109,310,120,249,19,78,199,72
48,029,121118,63,45,0,53,0,52,0,0,0,0,0,0,0,0,44,0,0,0,0,0,9,62,0,0,43,16,0,20,58,0,724,194,43,402,46,217,75,83,145,168
48,029,121119,0,46,0,86,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,67,39,0,0,0,0,56,0,18,0,477,12,204,445,287,300,39,61,215,11
48,029,121120,0,0,0,0,34,17,53,0,0,0,19,0,0,26,0,0,0,0,0,0,0,0,23,0,22,25,0,0,9,0,744,106,211,398,58,262,53,45,138,33
48,029,121121,42,0,0,14,0,0,0,35,0,0,23,0,0,12,0,0,0,0,0,0,28,11,0,0,0,11,0,0,0,8,503,22,52,123,44,150,77,32,0,8
48,029,121122,60,0,7,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,80,0,21,16,12,32,0,13,0,0,798,42,94,251,30,368,22,139,41,49
48,029,121203,42,31,26,123,0,18,0,0,10,0,9,0,0,0,0,0,10,0,0,0,37,43,10,18,0,12,0,0,9,11,177,46,45,247,79,306,135,197,90,50
48,029,121204,87,101,163,511,0,26,0,14,0,8,7,0,0,7,0,0,0,0,0,0,24,0,0,45,21,0,0,0,41,11,540,68,90,836,134,271,90,291,457,126
48,029,121205,61,0,92,55,11,12,0,0,0,0,21,0,0,15,0,0,0,0,0,0,0,16,26,25,7,0,0,16,0,0,117,77,111,82,0,223,31,214,211,74
48,029,121206,52,17,28,57,12,0,0,0,0,0,30,0,0,0,13,0,0,0,0,0,64,16,0,12,35,0,0,0,0,0,753,32,66,369,53,694,176,223,84,51
48,029,121300,104,0,122,81,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,58,23,0,0,0,50,0,0,0,0,892,22,19,423,18,267,164,81,112,28
48,029,121402,116,18,92,40,22,0,0,0,0,0,44,9,12,18,0,0,0,0,0,0,87,7,22,28,0,10,52,21,0,0,210,0,26,57,61,511,135,139,86,21
48,029,121403,73,66,161,278,52,13,0,0,0,0,76,7,29,22,0,0,0,0,0,0,79,0,11,0,9,9,0,36,5,0,217,21,144,125,32,251,54,168,124,64
48,029,121404,51,28,227,234,24,0,0,0,0,0,28,0,0,15,0,0,0,0,0,0,131,0,13,19,7,39,0,6,25,0,69,15,91,165,8,451,0,124,116,76
48,029,121501,402,68,49,84,0,0,0,0,0,0,37,0,0,10,0,0,0,0,0,0,126,0,0,0,0,23,0,0,0,0,903,43,59,312,107,495,0,49,0,13
48,029,121504,204,0,71,163,13,0,0,0,0,0,79,0,13,56,0,0,0,0,0,0,88,0,16,81,0,74,27,0,28,18,678,50,110,337,62,380,70,229,168,18
48,029,121505,52,86,31,67,10,6,0,7,0,0,0,0,41,0,0,0,0,0,0,0,56,24,41,0,32,0,8,12,0,13,477,13,65,229,29,253,63,70,45,32
48,029,121506,92,0,34,68,16,51,0,0,7,0,10,0,0,9,0,0,0,0,0,0,29,42,8,0,0,12,0,26,9,18,264,48,43,141,32,296,149,114,54,22
48,029,121507,190,0,76,67,17,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,21,9,46,13,0,12,0,34,0,9,419,55,133,153,41,190,19,84,103,20
48,029,121508,189,43,161,64,0,23,0,0,0,0,11,9,0,26,0,0,0,0,0,0,35,25,15,7,9,7,0,29,0,5,203,13,73,194,6,277,45,85,62,37
48,029,121601,28,15,0,106,22,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,15,47,16,0,19,36,0,0,350,33,101,531,70,328,0,230,166,74
48,029,121604,267,8,86,66,0,36,0,0,0,0,20,0,0,0,0,0,0,0,0,0,84,0,80,0,0,39,0,0,0,16,665,64,202,324,188,335,29,214,120,88
48,029,121605,0,0,2,3,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,0,0,5,0,61,1,0,32,0,274,0,30,87,7,126,3,38,51,11
48,029,121606,65,13,79,126,0,0,16,0,29,0,0,19,14,47,0,0,0,0,0,0,0,0,0,31,0,0,0,77,0,0,431,58,51,371,207,311,52,70,124,10
48,029,121701,0,0,38,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,0,15,0,0,0,0,12,0,548,39,112,327,0,201,49,83,43,40
48,029,121702,37,8,40,33,13,8,0,0,0,0,35,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,13,112,0,1270,0,150,372,29,419,17,27,82,25
48,029,121802,121,0,46,41,0,17,0,0,0,0,54,0,70,9,0,15,0,0,0,0,47,19,12,48,0,32,0,15,19,0,598,93,226,279,113,600,79,207,233,11
48,029,121803,18,0,49,36,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,82,23,0,0,32,20,0,16,0,0,341,46,100,217,51,367,44,119,26,119
48,029,121804,40,39,143,51,0,0,0,13,49,0,9,0,10,0,0,0,0,0,0,0,52,0,40,0,0,6,0,18,0,0,448,44,149,383,63,273,109,315,230,0
48,029,121808,55,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,0,0,0,50,0,0,12,0,14,0,21,0,0,412,3,41,106,13,212,21,142,41,10
48,029,121809,34,0,18,25,0,15,0,19,0,0,17,0,8,0,0,0,0,0,0,0,24,0,0,9,0,20,0,0,13,0,478,87,123,266,62,379,80,49,72,17
48,029,121810,92,26,14,0,0,16,0,0,0,0,43,0,0,0,0,0,0,0,0,0,47,10,0,0,0,0,0,14,0,0,441,0,136,189,44,324,75,87,34,11
48,029,121811,6,21,37,39,0,9,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,10,0,42,0,0,0,0,530,0,118,100,62,301,70,61,74,30
48,029,121812,19,19,0,0,0,0,15,14,0,0,23,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,18,0,563,63,303,335,43,363,50,106,93,20
48,029,121813,16,0,24,10,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,183,21,39,142,8,60,20,26,33,23
48,029,121903,7,0,0,0,0,0,0,0,0,0,45,0,0,8,0,0,0,0,24,0,22,0,23,38,0,9,0,0,0,0,1022,84,87,236,33,227,0,47,38,0
48,029,121904,78,0,0,20,0,22,0,0,0,0,64,0,0,24,0,0,0,0,0,0,3,0,0,0,0,7,0,10,0,0,632,20,28,32,16,150,0,0,58,0
48,029,121905,82,0,0,19,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,67,0,0,32,0,50,0,0,9,0,970,13,51,217,58,269,0,8,159,0
48,029,121906,36,0,29,19,0,0,0,0,15,0,28,0,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,851,106,142,248,31,251,63,158,59,37
48,029,121907,116,0,40,144,30,3,0,0,27,0,181,0,0,22,12,0,0,0,0,0,97,0,0,19,0,0,0,0,35,0,1296,0,149,216,54,657,89,68,241,74
48,029,121908,49,0,0,0,0,24,0,0,0,0,6,0,0,0,0,10,0,0,0,0,31,0,7,0,0,4,0,12,0,0,435,0,67,75,16,146,0,23,12,0
48,029,121909,57,29,35,64,51,0,0,0,0,0,66,0,27,9,0,0,0,0,0,0,43,0,0,3,0,10,0,7,0,8,588,28,40,293,31,320,81,14,82,41
48,029,121910,197,8,0,14,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,566,0,73,109,57,216,13,31,40,23
48,029,130200,9,14,53,35,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,77,65,35,9,4,0,0,0,0,0,5,0,5,15,0,124,115,95,15,18
48,029,130300,56,14,14,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,20,80,25,0,4,21,0,16,0,0,0,18,0,23,277,60,275,151,0
48,029,130401,43,18,32,144,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,108,0,48,91,0,14,0,7,0,0,43,0,10,16,10,352,91,145,346,0
48,029,130402,100,16,143,187,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,63,0,83,41,0,16,0,27,0,0,11,0,0,0,0,327,33,351,150,11
48,029,130500,77,32,118,239,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,9,102,11,0,8,0,0,7,0,0,0,81,26,0,293,48,248,74,35
48,029,130600,151,7,261,272,14,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,78,54,87,35,0,0,0,9,0,0,13,0,0,30,0,171,110,258,166,19
48,029,130700,42,0,0,30,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,71,4,28,26,0,4,0,0,0,0,10,0,5,9,0,155,66,90,133,43
48,029,130800,320,117,404,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,28,0,0,10,0,0,9,0,28,26,60,0,0,215,23,144,123,0
48,029,130900,35,32,385,207,0,0,0,9,0,0,8,17,12,9,0,0,0,0,0,0,0,0,18,29,27,9,40,33,0,0,67,16,18,67,6,267,21,223,54,64
48,029,131000,228,25,195,494,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,96,0,16,43,35,13,0,0,0,0,37,34,0,94,0,355,0,135,105,35
48,029,131100,137,59,118,133,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,38,77,5,0,0,5,5,0,0,0,0,5,0,168,35,83,108,5
48,029,131200,110,22,157,137,66,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,0,65,22,73,72,3,163,4,125,42,48
48,029,131300,205,14,72,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,37,25,0,0,0,0,16,0,265,15,15,229,15,401,24,236,216,35
48,029,131401,172,19,10,99,0,0,0,0,0,21,0,0,86,0,0,0,0,0,0,0,189,31,36,133,30,23,0,24,0,0,224,85,80,140,12,729,94,177,228,87
48,029,131402,114,0,61,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,40,11,9,0,0,0,5,0,134,17,20,56,0,202,22,82,28,9
48,029,131503,80,0,24,81,32,0,0,0,0,0,4,0,0,0,0,13,0,0,14,0,131,0,0,30,0,39,0,0,0,0,335,0,22,148,42,241,0,51,89,26
48,029,131504,53,32,103,105,0,0,0,0,4,0,0,18,4,12,0,0,0,0,0,0,47,15,23,0,53,7,6,0,0,0,240,0,57,103,0,292,29,57,41,53
48,029,131505,164,17,47,108,37,13,0,0,0,0,49,0,0,19,0,0,0,0,0,0,17,0,49,0,25,13,0,7,9,0,87,48,51,13,9,322,9,64,25,25
48,029,131506,98,22,70,112,0,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,49,39,25,99,0,13,2,29,0,0,41,20,23,58,15,293,56,112,80,6
48,029,131507,136,8,161,84,0,0,0,0,0,0,20,0,0,0,0,0,0,35,0,0,246,9,130,0,14,50,16,0,12,0,166,53,48,129,50,453,90,311,69,14
48,029,131601,85,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,19,14,0,0,0,0,0,0,370,57,40,94,38,132,12,29,27,0
48,029,131606,231,28,36,14,0,36,35,10,0,0,29,0,0,0,0,11,0,0,0,0,170,0,70,28,0,47,0,24,0,0,308,77,79,93,49,302,97,107,41,27
48,029,131608,185,0,179,165,0,7,0,0,0,0,44,13,0,0,0,0,0,0,0,0,37,101,40,90,22,12,0,28,0,0,178,0,99,185,98,304,157,243,106,6
48,029,131609,372,86,137,224,22,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,124,0,0,104,0,22,0,42,0,0,319,126,77,56,44,475,14,123,133,16
48,029,131610,284,35,185,17,0,0,0,0,0,0,28,29,8,0,0,0,0,0,0,0,80,0,12,30,11,70,11,26,0,0,316,0,16,27,10,346,22,54,74,28
48,029,131611,64,0,46,32,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,20,0,0,4,0,0,0,5,0,0,103,0,5,14,0,78,0,15,8,0
48,029,131612,107,0,37,31,0,0,0,0,0,0,11,0,7,20,0,0,0,0,0,0,65,0,11,0,0,13,0,0,0,0,55,0,19,20,15,182,9,14,20,0
48,029,131613,254,9,105,105,27,11,0,0,14,0,5,0,7,9,0,0,0,0,0,0,125,12,42,0,0,28,0,0,14,0,228,0,92,122,11,323,49,86,19,8
48,029,131614,133,0,106,60,0,0,0,0,0,0,13,0,0,27,0,0,0,0,0,0,20,17,12,0,0,21,10,31,23,0,224,31,58,73,0,239,27,31,15,14
48,029,131615,357,8,75,278,0,0,0,0,0,0,0,0,0,82,0,7,0,0,0,0,101,0,177,71,0,14,0,6,6,8,366,28,305,197,0,466,17,241,124,0
48,029,131700,33,2,6,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,1,152,9,8,0,0,31,0,0,0,0
48,029,131801,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,16,16,0,0,0,0,0,9,0,519,19,45,106,15,98,16,24,18,6
48,029,131802,40,0,52,58,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,146,0,36,38,0,4,0,0,0,0,644,44,106,239,39,379,17,42,84,0
48,029,140100,0,0,0,3,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,101,31,5,8,0,7,0,0,6,14,22,18,12,19,8,216,73,80,104,30
48,029,140200,8,14,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,58,8,0,0,17,0,0,40,9,10,16,77,255,71,189,271,32
48,029,140300,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,62,12,0,0,0,7,0,0,12,0,16,62,0,412,55,279,152,52
48,029,140400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,38,58,0,0,0,0,0,0,12,0,33,124,14,489,111,219,301,30
48,029,140500,7,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,109,26,0,0,0,0,20,0,75,0,44,140,17,514,58,330,180,49
48,029,140600,0,0,30,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,13,21,36,21,11,0,0,0,5,20,0,10,45,15,237,39,244,132,53
48,029,140700,0,0,0,75,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,134,26,55,143,34,0,0,9,30,0,99,14,53,90,21,490,120,222,461,111
48,029,140800,9,0,14,8,0,0,0,0,14,32,9,0,0,0,0,0,0,0,0,0,95,71,47,36,0,6,0,0,0,0,55,5,8,150,0,556,126,361,234,98
48,029,140900,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,62,8,16,33,4,0,0,0,0,0,37,0,6,100,3,267,18,114,146,11
48,029,141000,20,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,53,9,79,22,18,0,34,0,11,27,0,35,57,0,332,132,217,242,117
48,029,141101,11,8,104,111,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,40,150,23,9,5,14,20,0,90,9,36,145,0,134,97,339,374,63
48,029,141102,12,33,30,49,13,8,0,0,8,42,0,0,0,0,0,0,0,0,0,0,23,0,57,50,34,11,0,39,31,0,113,0,86,112,21,226,5,313,135,84
48,029,141200,19,12,67,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,17,79,15,65,15,28,0,0,0,96,0,125,161,12,696,151,333,381,93
48,029,141300,126,0,53,55,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,77,41,27,143,0,12,0,7,15,0,258,36,64,135,0,548,99,146,228,63
48,029,141402,38,0,10,30,0,7,0,0,0,20,12,0,0,0,0,0,0,0,0,0,202,39,11,53,0,16,0,0,31,0,65,0,71,53,0,558,47,115,121,98
48,029,141403,0,0,0,40,36,35,27,0,0,0,0,25,0,0,0,0,0,0,0,0,71,84,48,32,0,0,0,0,0,0,155,0,85,114,16,409,150,196,94,73
48,029,141404,20,0,45,68,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,126,0,69,14,0,14,0,0,20,0,210,0,30,128,13,663,65,141,167,40
48,029,141600,16,0,0,8,0,0,0,28,0,0,10,0,0,0,0,0,0,0,0,0,222,0,20,24,0,20,0,0,20,0,91,12,18,26,9,760,59,184,182,0
48,029,141700,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,24,0,32,0,29,0,0,0,0,292,17,78,174,11,622,64,108,157,21
48,029,141800,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,145,59,3,94,20,31,13,0,0,0,299,18,75,153,42,406,100,70,172,20
48,029,141900,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,53,18,21,15,0,0,0,0,0,654,71,171,174,25,405,53,18,85,84
48,029,150100,0,0,0,0,0,0,0,5,11,0,0,0,0,30,0,0,0,0,0,0,169,23,76,145,24,0,0,10,7,11,47,18,0,68,11,570,148,320,511,97
48,029,150300,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,150,50,22,105,63,10,0,0,0,0,81,42,4,0,0,390,192,300,325,107
48,029,150400,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,25,0,0,0,0,44,23,46,147,28,0,0,0,0,0,16,21,0,50,0,413,106,171,435,68
48,029,150501,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,36,28,43,11,22,0,6,13,0,7,0,0,16,5,541,180,307,289,36
48,029,150502,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,37,21,8,6,7,0,0,9,0,0,0,8,0,0,483,110,268,187,26
48,029,150600,0,0,0,0,0,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,146,29,52,47,0,9,0,59,13,0,25,0,6,38,0,638,107,280,243,18
48,029,150700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,94,106,0,10,0,0,40,0,99,20,53,42,0,559,107,510,463,52
48,029,150800,20,0,31,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,70,19,28,97,0,0,0,7,0,0,61,0,7,23,10,268,19,365,231,24
48,029,150900,0,0,0,26,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,124,0,71,155,87,21,0,38,7,0,20,45,18,93,7,678,126,304,498,191
48,029,151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,10,142,40,26,0,0,0,0,0,10,22,18,32,0,381,70,289,188,68
48,029,151100,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,207,0,63,43,55,0,0,13,0,0,44,16,14,15,0,940,100,378,268,87
48,029,151200,25,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,96,41,18,0,44,0,21,0,48,0,66,75,0,1138,291,706,305,228
48,029,151301,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,30,38,134,0,16,0,12,0,0,34,0,57,65,11,848,62,324,275,8
48,029,151302,0,0,10,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,17,28,0,0,17,0,0,0,0,21,7,43,22,0,521,46,157,65,27
48,029,151400,0,0,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,124,11,73,38,0,17,0,8,0,0,23,24,29,35,0,603,65,294,227,4
