state,county,tract,B16008_006E,B16008_007E,B16008_009E,B16008_010E,B16008_014E,B16008_015E,B16008_017E,B16008_018E,B16008_022E,B16008_024E,B16008_025E,B16008_027E,B16008_028E,B16008_030E,B16008_032E,B16008_033E,B16008_035E,B16008_036E,B16008_039E,B16008_041E,B16008_042E,B16008_044E,B16008_045E,B16008_047E,B16008_049E,B16008_050E,B16008_052E,B16008_053E
48,201,410701,0,0,0,0,172,0,50,0,0,0,0,0,0,68,55,0,75,27,0,0,0,0,0,59,43,78,25,0
48,201,410702,8,0,18,0,103,0,33,6,0,0,0,0,0,16,0,13,27,38,0,0,0,0,0,63,18,140,200,114
48,201,410800,0,0,0,0,82,0,105,14,0,0,0,0,0,54,21,0,17,15,15,0,0,0,0,66,30,89,56,0
48,201,410900,43,0,0,0,140,35,66,0,0,0,0,0,0,7,0,0,43,0,0,0,14,0,0,58,0,72,79,17
48,201,411000,0,0,0,0,188,20,315,0,0,0,0,0,0,86,55,10,109,18,15,0,0,0,0,108,91,0,163,48
48,201,411100,121,12,71,14,112,17,42,9,0,0,0,0,0,125,94,0,206,48,0,0,0,0,0,0,58,16,29,42
48,201,411200,63,0,16,0,30,7,67,0,0,0,0,0,0,17,2,10,25,37,4,0,0,0,0,0,10,15,48,8
48,201,411300,0,0,13,0,185,0,35,24,0,0,0,0,0,49,49,45,95,0,0,0,0,0,0,114,53,108,176,24
48,201,411400,0,0,0,0,7,6,18,0,0,0,0,0,0,32,7,0,6,0,0,0,0,0,0,87,0,0,10,0
48,201,411501,0,0,79,0,254,1,212,24,47,0,0,0,0,57,38,0,157,53,0,0,0,0,0,192,88,31,224,111
48,201,411502,0,0,11,0,230,0,91,0,0,0,0,0,0,72,26,16,166,33,0,0,0,0,0,42,0,18,185,56
48,201,411600,61,0,23,10,100,31,51,0,0,0,0,0,0,72,54,12,91,6,0,0,0,0,30,54,7,22,44,14
48,201,411700,0,46,8,0,77,9,13,8,0,0,0,5,0,59,76,0,31,10,0,0,0,32,0,68,113,0,215,96
48,201,411800,48,0,45,0,84,38,11,0,0,0,0,0,0,82,131,23,235,92,0,15,15,0,0,234,81,14,161,38
48,201,411900,41,2,6,0,168,40,45,0,0,0,0,0,0,47,0,0,32,29,0,0,18,0,4,108,28,0,26,92
48,201,412000,10,0,34,0,66,0,37,0,14,0,0,0,0,48,22,0,66,1,0,10,0,0,0,0,33,0,56,0
48,201,412100,0,0,0,0,198,0,139,11,0,0,0,0,0,5,4,0,70,5,0,0,0,18,0,64,19,0,177,105
48,201,412200,105,0,42,0,165,0,78,14,0,0,0,0,0,187,78,0,280,17,0,0,0,0,0,98,51,41,186,199
48,201,412300,0,0,37,0,98,50,80,0,31,15,0,16,0,115,51,40,236,16,0,0,0,0,0,120,0,0,88,15
48,201,412400,37,0,48,0,81,22,63,0,52,0,0,0,0,124,0,16,106,10,0,0,0,39,31,76,0,0,126,0
48,201,412500,46,7,10,0,26,3,24,0,9,0,0,0,9,56,26,3,48,12,0,0,0,10,12,21,47,17,50,87
48,201,412600,98,14,22,0,124,0,32,0,46,0,0,0,0,123,23,0,161,17,2,0,24,0,11,69,12,12,39,24
48,201,412700,99,0,59,10,176,0,54,0,14,0,0,0,0,85,57,33,192,33,0,0,0,0,9,67,46,27,97,36
48,201,412800,177,20,199,0,108,36,51,13,0,0,0,0,0,86,94,0,370,76,0,0,0,0,0,45,0,0,59,120
48,201,412900,37,15,92,36,80,14,55,15,0,0,0,0,11,72,72,0,210,152,0,0,0,34,0,104,15,13,340,473
48,201,413000,20,0,32,0,127,0,81,13,14,0,0,0,0,59,44,0,106,114,0,0,29,17,0,38,91,64,108,74
48,201,413100,63,0,88,0,57,9,47,11,0,0,0,5,0,46,49,0,152,0,57,49,0,18,0,57,41,0,42,5
48,201,413201,13,0,10,0,78,23,29,7,11,0,0,0,0,106,15,3,53,42,0,0,0,53,9,31,31,53,219,211
48,201,413202,0,0,0,12,103,22,71,0,0,0,0,0,0,124,31,0,141,67,0,0,0,51,22,90,109,19,184,186
48,201,413300,34,12,157,0,105,27,134,0,0,0,0,0,0,113,59,11,337,45,0,19,0,0,12,105,223,131,129,248
48,201,420100,69,97,0,0,175,9,113,0,0,0,0,0,0,65,48,24,120,13,0,9,0,16,0,18,101,360,144,97
48,201,420200,50,38,10,0,194,24,6,17,0,0,0,0,0,79,33,109,132,68,6,0,0,21,0,0,45,261,44,36
48,201,420300,129,0,0,0,165,19,14,0,9,0,0,0,0,68,69,43,43,51,0,0,0,0,13,33,0,19,50,44
48,201,420400,0,22,8,0,163,41,58,0,18,0,0,0,0,42,40,0,33,67,0,0,0,0,0,7,6,198,27,25
48,201,420500,349,159,0,7,182,69,15,0,0,0,0,13,0,0,61,130,10,23,0,110,20,15,0,4,117,990,15,53
48,201,420600,41,0,0,0,77,14,41,0,0,0,13,0,0,25,22,22,60,20,0,0,0,0,0,53,71,122,27,6
48,201,420700,12,0,43,0,126,0,118,0,0,0,0,0,0,132,20,0,136,73,0,0,0,35,8,0,7,20,14,56
48,201,420800,11,0,113,0,55,0,29,7,5,0,0,0,0,72,8,3,219,67,7,0,0,0,0,26,0,0,38,132
48,201,420900,69,0,86,21,49,0,82,0,0,0,0,0,0,139,140,16,354,39,52,0,0,87,16,165,33,0,261,183
48,201,421000,35,0,57,0,72,0,52,0,0,14,0,0,0,54,39,6,108,33,15,0,6,22,0,13,61,7,93,7
48,201,421101,309,117,23,0,224,9,25,0,0,0,0,0,0,21,66,37,59,37,0,24,0,0,0,53,180,737,158,116
48,201,421102,309,403,20,0,159,94,34,0,0,0,0,0,0,30,28,43,88,92,0,176,104,31,0,100,169,1545,115,131
48,201,421201,188,183,0,0,263,9,25,8,0,0,0,0,0,0,38,46,50,41,0,24,28,23,0,28,231,1225,251,198
48,201,421202,375,210,0,0,129,48,0,0,0,0,0,0,0,0,7,17,0,56,0,67,123,0,0,15,121,1634,79,207
48,201,421300,248,151,109,0,242,18,25,0,0,0,0,0,0,13,138,68,27,169,0,251,80,217,223,162,340,1211,447,865
48,201,421401,294,145,0,0,224,25,15,0,0,0,0,0,0,28,21,22,17,55,0,166,40,0,0,0,96,1467,34,95
48,201,421402,422,235,37,0,84,0,0,0,0,0,0,0,0,0,107,0,36,27,0,185,138,18,18,53,63,1698,57,73
48,201,421403,397,289,0,0,158,11,0,0,16,0,0,0,0,17,79,110,28,8,0,153,0,0,49,0,159,1607,51,70
48,201,421500,261,83,31,27,304,67,0,0,0,0,0,0,0,41,200,173,428,252,0,195,43,70,5,57,171,1291,364,115
48,201,421600,684,551,68,0,362,40,14,0,0,0,0,28,0,43,70,41,166,125,0,172,106,16,13,158,314,1972,182,226
48,201,421700,212,8,48,11,154,27,141,31,0,0,0,8,8,105,41,111,247,265,0,36,0,7,0,81,185,530,51,93
48,201,421800,14,0,28,0,220,37,21,9,0,0,0,0,0,95,32,0,238,56,0,0,0,0,0,128,115,63,103,279
48,201,421900,10,0,25,0,28,0,39,0,22,0,0,0,0,56,18,11,85,49,0,0,0,0,0,21,10,0,0,9
48,201,422000,61,33,19,20,99,24,80,0,0,0,0,8,8,23,8,31,139,112,0,66,0,0,0,8,13,89,15,8
48,201,422100,204,80,16,0,401,49,12,0,0,0,0,16,0,41,141,269,79,191,0,0,0,0,0,29,82,379,107,6
48,201,422200,272,164,0,0,207,0,10,0,0,0,0,0,0,3,26,87,38,9,0,63,0,0,0,0,64,397,48,0
48,201,422301,503,0,0,0,324,0,0,0,41,0,0,0,41,15,38,173,14,213,0,25,37,42,299,72,116,626,210,580
48,201,422302,50,1,0,20,45,37,4,0,0,0,0,0,0,32,83,40,42,28,0,0,0,0,3,10,37,55,37,13
48,201,422401,209,97,59,0,232,51,100,0,0,0,0,0,0,11,11,101,185,144,54,0,27,23,0,65,77,234,211,179
48,201,422402,577,267,14,0,249,192,28,0,14,0,0,0,14,59,90,160,69,76,0,20,51,0,0,44,301,1612,7,49
48,201,422500,397,187,0,0,265,56,127,9,0,0,0,0,0,62,215,56,118,99,0,78,45,70,12,13,591,1141,220,225
48,201,422600,452,50,0,0,367,59,37,0,13,0,0,13,13,73,121,183,232,65,28,36,0,24,0,12,56,692,165,102
48,201,422701,718,136,0,0,567,55,17,0,0,0,0,0,0,74,70,60,0,0,0,42,0,0,0,18,206,1249,7,27
48,201,422702,304,177,43,0,340,96,0,0,0,0,0,0,0,0,173,210,0,222,0,0,0,89,31,13,30,615,39,83
48,201,422800,208,169,24,0,256,55,48,0,0,0,0,0,0,77,13,60,51,90,0,15,0,6,0,19,275,884,108,186
48,201,422900,281,180,34,7,182,31,8,10,0,0,0,0,0,37,113,151,40,88,0,93,84,0,0,17,265,1115,56,60
48,201,423000,295,224,0,0,340,20,12,0,0,0,18,0,0,64,108,174,45,28,0,26,13,0,20,76,170,1462,18,47
48,201,423100,358,79,0,0,88,12,0,0,0,0,0,0,0,0,66,55,0,0,0,29,0,0,0,20,74,838,28,0
48,201,423201,149,70,18,17,204,26,69,0,0,0,0,0,0,31,71,88,14,39,0,44,18,0,0,0,105,372,63,124
48,201,423202,795,288,64,0,389,109,30,61,0,0,0,0,0,76,65,124,275,61,9,155,0,44,0,0,171,1663,85,81
48,201,423301,44,0,28,0,186,8,21,15,0,0,0,0,0,144,73,52,62,39,0,0,0,0,0,98,27,209,140,106
48,201,423302,165,5,0,0,179,36,91,11,0,0,0,0,0,15,70,108,193,57,15,5,0,0,0,0,133,40,163,94
48,201,423401,185,43,180,0,205,50,96,0,0,0,0,0,0,83,15,26,319,114,24,21,0,3,0,34,105,129,23,81
48,201,423402,113,89,203,14,164,12,125,19,21,0,0,0,0,71,113,20,445,255,0,0,0,20,20,15,64,230,74,70
48,201,423500,28,15,29,0,98,31,31,8,0,0,0,0,0,26,24,60,85,126,0,0,0,37,20,0,42,80,91,86
48,201,423600,652,40,61,0,391,45,81,0,29,0,36,0,0,74,39,212,234,211,0,0,38,0,0,29,210,402,65,100
48,201,430100,50,0,12,0,187,11,143,0,0,0,0,0,0,196,98,15,146,11,27,0,0,27,0,94,46,30,227,67
48,201,430200,8,0,27,0,21,5,31,0,0,0,0,0,0,29,12,0,41,10,15,6,6,0,28,48,18,28,40,60
48,201,430300,71,22,80,10,82,55,33,23,0,0,0,0,0,103,10,0,137,33,23,0,0,8,0,32,0,57,92,8
48,201,430400,24,0,42,8,70,0,125,0,0,0,0,5,0,152,59,0,253,93,0,0,0,0,6,45,22,0,6,26
48,201,430500,47,0,67,5,66,5,27,0,8,1,0,18,0,60,23,31,100,40,32,7,0,44,34,50,23,43,126,211
48,201,430600,9,0,58,0,69,0,16,0,0,0,0,33,0,83,3,0,86,157,42,0,0,12,21,82,0,0,30,91
48,201,430700,20,0,70,0,104,21,24,16,8,0,0,0,0,133,134,0,143,77,15,14,0,0,0,28,17,80,91,59
48,201,430800,28,0,68,14,27,0,111,9,9,0,0,0,0,107,24,0,230,61,52,0,18,36,20,144,53,0,160,207
48,201,430900,167,0,154,20,189,0,98,12,12,0,0,13,0,182,79,51,234,181,60,28,0,58,0,86,27,0,79,185
48,201,431000,104,0,18,0,174,48,80,0,0,0,0,0,0,193,99,38,304,54,0,0,0,0,0,22,162,27,210,10
48,201,431101,0,0,0,0,220,0,70,0,0,0,0,0,0,226,145,0,70,0,0,0,0,0,0,76,0,189,388,167
48,201,431102,81,0,125,0,224,0,67,0,0,0,0,0,0,17,34,36,100,45,0,0,0,0,70,53,71,74,206,180
48,201,431201,91,0,0,0,161,39,49,35,37,0,0,0,0,55,103,79,223,72,58,30,0,0,3,26,76,177,350,314
48,201,431202,0,0,52,15,276,16,65,45,0,0,0,0,0,66,12,0,398,52,32,0,0,28,0,28,38,50,680,270
48,201,431301,78,11,23,0,212,34,88,0,0,0,0,0,0,10,49,54,212,101,34,66,0,25,23,112,118,421,316,139
48,201,431302,22,0,21,0,144,51,22,43,0,0,0,0,0,32,8,0,34,0,0,1,0,0,0,110,20,14,42,69
48,201,431401,31,0,0,0,145,17,17,12,0,0,0,0,0,25,12,12,103,25,0,0,0,0,9,46,72,35,133,41
48,201,431402,17,0,36,0,50,0,146,0,0,0,0,0,0,205,188,0,150,32,0,0,0,55,15,93,103,13,284,131
48,201,431501,0,0,25,0,156,0,87,0,0,0,0,0,0,64,67,11,186,0,18,0,0,0,0,117,10,0,96,47
48,201,431502,26,0,9,30,210,15,124,14,15,0,0,0,0,98,99,0,42,22,0,0,0,0,21,51,57,60,102,72
48,201,431600,0,15,0,0,37,0,72,0,0,0,0,0,0,16,172,19,18,56,0,0,0,23,0,27,11,0,45,0
48,201,431700,0,0,35,0,47,17,59,16,0,0,0,0,66,28,25,0,485,152,0,0,0,0,0,37,89,127,0,22
48,201,431801,0,0,0,0,130,8,52,0,7,0,0,0,0,36,96,0,90,0,16,0,0,46,0,171,54,11,539,239
48,201,431802,0,0,0,0,65,17,37,0,0,0,0,0,0,126,89,16,49,8,0,36,0,10,0,118,503,134,368,108
48,201,431900,0,0,0,0,45,18,41,0,0,0,0,0,0,177,29,0,196,71,0,0,0,0,0,212,155,60,335,92
48,201,432001,85,0,26,4,79,1,78,0,0,0,0,0,0,145,145,28,265,100,8,8,0,22,0,331,38,83,140,125
48,201,432002,172,33,0,0,319,52,29,0,0,0,0,0,0,66,74,31,165,61,0,29,0,0,0,140,253,1126,114,133
48,201,432100,197,43,19,0,275,23,14,12,0,0,0,40,0,0,126,99,95,22,0,47,11,0,114,393,234,469,772,328
48,201,432200,144,48,62,0,292,17,28,0,0,0,0,0,0,31,72,154,180,41,0,0,0,39,0,83,60,325,187,77
48,201,432300,167,52,0,0,326,68,45,0,9,0,0,30,0,162,41,204,161,25,0,103,0,13,0,130,262,673,532,313
48,201,432400,154,34,170,0,374,35,64,0,0,0,0,0,0,14,37,46,187,57,44,0,0,7,45,227,76,377,262,263
48,201,432500,250,61,0,0,433,61,62,0,0,0,0,18,18,9,34,64,54,52,0,0,125,0,0,203,170,856,190,147
48,201,432600,65,70,105,0,49,0,59,0,0,0,0,0,0,20,20,61,62,16,0,0,15,0,0,40,52,203,63,24
48,201,432701,301,461,0,0,132,0,0,0,0,0,0,0,0,14,34,52,0,0,0,51,145,0,0,104,403,3754,94,0
48,201,432702,119,166,0,0,96,0,8,0,0,0,0,0,0,69,125,32,0,36,0,0,22,0,0,47,38,652,28,51
48,201,432801,415,40,26,0,213,37,63,8,0,0,0,0,0,16,45,16,145,192,0,19,0,32,0,26,367,925,202,36
48,201,432802,270,159,49,0,345,57,11,13,0,0,0,0,0,14,65,129,119,225,51,27,24,75,0,28,153,1532,92,506
48,201,432901,302,51,53,0,198,50,0,0,0,0,0,0,0,33,66,22,27,89,31,89,0,22,0,71,219,986,23,20
48,201,432902,535,96,59,0,480,68,37,0,0,0,0,23,0,23,134,81,77,220,0,36,48,50,38,67,105,1747,150,398
48,201,433001,285,159,0,9,183,8,0,4,0,0,0,0,0,32,15,113,26,141,68,85,233,107,185,130,114,1726,145,928
48,201,433002,216,62,3,0,133,80,36,0,0,0,0,32,0,0,0,22,151,94,0,60,89,8,138,17,128,1761,29,482
48,201,433003,399,66,0,28,381,40,38,12,0,0,0,29,29,0,0,111,128,383,0,0,0,329,225,28,185,965,270,893
48,201,433100,199,96,0,0,126,28,0,0,0,0,0,16,0,0,12,0,83,71,0,33,28,15,15,40,104,960,62,104
48,201,433201,135,46,109,23,212,0,33,0,0,0,0,14,0,32,42,32,213,607,8,137,32,32,19,0,193,737,118,330
48,201,433202,532,194,82,21,359,18,143,12,0,0,0,36,0,33,60,63,160,278,0,25,0,114,0,30,238,816,77,201
48,201,433300,285,101,69,16,363,29,19,17,0,13,0,6,10,43,78,269,174,405,0,24,13,0,0,0,207,560,73,114
48,201,433400,264,24,85,84,321,100,23,0,0,0,0,0,0,64,114,71,50,190,20,15,114,0,0,44,309,1059,172,172
48,201,433501,701,280,0,0,207,44,0,0,0,0,0,0,0,0,95,19,32,0,0,129,91,0,0,44,183,2117,19,9
48,201,433502,957,243,37,0,318,40,0,0,0,0,0,0,0,91,49,26,129,275,0,96,52,0,0,149,202,2021,181,28
48,201,433600,288,98,31,0,241,49,13,0,0,0,0,0,0,0,0,32,43,48,0,62,34,15,80,79,123,521,72,152
48,201,440100,373,261,19,14,403,16,51,0,0,0,0,49,0,146,0,70,206,186,0,0,13,109,0,131,218,1435,89,132
48,201,450100,5,0,53,0,16,0,22,10,0,0,0,6,6,14,14,0,64,71,0,0,0,0,0,43,11,0,32,115
48,201,450200,46,6,58,12,59,10,66,0,0,9,0,0,0,135,45,7,70,29,2,12,0,0,0,20,63,11,61,51
48,201,450300,65,0,147,39,214,33,140,0,56,48,0,0,0,65,84,128,324,241,100,56,12,21,46,226,395,49,103,139
48,201,450400,21,20,0,0,277,32,45,0,30,0,0,0,0,101,256,159,78,48,0,0,24,42,30,142,101,178,208,138
48,201,450500,29,0,21,0,27,0,12,0,0,0,0,0,0,105,36,5,195,43,20,23,0,0,0,143,68,0,23,28
48,201,450600,119,161,21,0,161,84,58,14,43,0,0,0,0,116,95,33,89,22,27,0,0,33,20,85,97,127,124,62
48,201,450700,152,0,128,0,126,69,42,0,0,0,0,36,0,20,0,0,175,34,10,0,0,0,53,99,0,0,175,118
48,201,450801,23,0,0,0,41,0,0,0,0,0,0,0,0,38,44,65,89,27,0,0,0,0,0,29,6,33,102,23
48,201,450802,413,329,118,0,709,0,81,0,0,0,0,0,0,42,129,56,80,7,0,40,0,59,0,44,358,814,412,129
48,201,450900,52,0,0,0,97,26,23,0,0,0,0,0,0,28,59,10,57,25,0,0,0,0,12,35,84,0,104,104
48,201,451001,87,63,22,0,284,18,168,0,0,0,0,26,0,156,91,30,202,98,0,32,0,0,0,66,37,301,159,37
48,201,451002,137,91,93,0,234,0,130,12,0,34,0,0,0,29,249,59,79,19,0,12,0,0,0,81,133,118,221,39
48,201,451100,122,0,0,0,230,0,11,10,0,0,0,0,0,109,41,26,215,54,0,0,0,10,10,184,101,161,135,314
48,201,451200,9,0,104,0,33,0,13,17,0,0,0,6,0,92,23,40,198,26,27,0,0,0,13,45,17,27,104,64
48,201,451300,38,0,62,21,486,42,64,43,0,0,0,0,0,221,180,61,67,121,24,38,18,0,0,29,35,131,262,246
48,201,451401,31,9,9,0,189,9,19,0,0,0,0,0,0,117,18,8,104,56,0,32,0,9,18,19,77,98,178,71
48,201,451402,0,0,0,0,355,25,9,28,0,0,0,0,0,122,33,0,174,133,0,0,0,0,0,99,211,224,207,146
48,201,451403,50,0,65,0,146,20,0,0,0,0,0,0,0,58,53,27,76,21,26,0,0,0,68,162,268,117,630,157
48,201,451500,13,18,63,8,246,48,64,0,0,0,0,0,0,166,35,53,164,30,0,0,0,65,0,126,25,15,654,305
48,201,451601,20,16,113,44,215,57,153,22,0,0,0,12,0,230,88,61,435,125,55,49,0,73,53,231,114,60,378,220
48,201,451602,80,34,239,0,325,136,244,28,0,0,0,0,0,206,296,198,384,119,11,0,82,98,30,160,115,322,560,393
48,201,451700,116,0,42,21,421,0,22,0,0,0,0,0,0,10,102,88,213,63,0,0,0,0,10,79,35,150,150,48
48,201,451800,281,19,77,6,329,17,126,23,0,0,0,18,0,107,309,209,310,268,16,9,0,56,5,45,106,458,66,269
48,201,451901,223,42,17,10,348,96,127,0,0,0,0,0,0,105,122,67,156,140,0,31,0,0,0,165,142,560,170,46
48,201,451902,14,0,168,16,61,0,203,7,0,0,0,0,0,98,37,38,580,220,0,0,0,0,46,48,5,3,78,62
48,201,452000,140,0,0,0,703,15,35,6,0,0,0,0,0,171,148,41,358,36,0,0,0,0,83,334,166,390,426,168
48,201,452100,135,0,116,21,248,0,115,33,0,0,0,0,0,504,193,173,73,135,35,96,0,0,0,193,385,442,607,408
48,201,452201,45,25,11,0,150,56,68,33,0,0,0,0,0,110,30,32,71,90,0,73,0,0,36,74,302,172,117,182
48,201,452202,0,0,18,0,60,0,105,0,0,0,0,0,0,0,0,47,91,52,0,0,0,0,0,9,179,116,221,45
48,201,452300,230,20,66,49,155,0,27,0,0,0,0,7,0,52,73,126,113,158,0,57,0,6,0,65,94,376,34,215
48,201,452400,645,247,55,64,480,117,112,0,0,0,0,0,20,135,287,448,287,612,15,38,0,0,52,68,338,898,197,855
48,201,452500,651,346,228,72,733,76,163,15,0,0,0,57,15,55,118,180,232,711,0,119,0,0,16,231,155,944,62,941
48,201,452600,227,266,208,0,294,25,125,50,0,0,50,0,26,152,110,129,311,768,78,38,15,42,155,209,19,965,385,434
48,201,452700,464,51,538,85,391,35,86,26,0,0,0,63,0,420,171,122,881,1097,56,0,55,57,65,114,362,826,457,883
48,201,452801,305,73,119,4,312,109,48,14,0,0,0,0,18,135,123,135,453,286,0,33,0,0,31,106,107,661,84,176
48,201,452802,391,49,41,0,394,74,34,47,0,0,19,35,0,25,97,77,218,478,11,0,54,52,13,29,118,672,296,434
48,201,452900,585,103,94,0,261,74,0,0,0,0,0,6,0,11,104,176,113,245,27,13,0,0,72,119,226,617,5,369
48,201,453000,1074,315,15,64,687,291,0,0,17,15,0,0,0,15,236,535,120,270,0,50,32,0,48,121,611,2577,0,378
48,201,453100,287,208,26,11,369,32,36,3,0,0,0,0,0,36,37,185,30,212,0,33,0,0,0,31,158,769,54,132
48,201,453200,333,334,63,32,432,138,35,0,0,0,0,0,31,0,80,137,90,483,0,102,68,0,66,12,186,1438,32,516
48,201,453300,88,13,31,11,109,35,0,0,0,0,0,25,0,43,21,26,67,82,0,12,0,109,13,57,0,201,154,128
48,201,453401,257,72,12,53,318,0,59,0,0,0,0,0,0,53,115,115,50,73,0,14,0,0,0,31,81,369,97,333
48,201,453402,695,262,122,0,688,71,123,20,0,0,0,0,0,87,33,237,285,310,0,123,66,16,61,177,200,985,523,684
48,201,453403,320,17,53,15,111,0,34,0,0,0,0,16,0,19,26,61,104,207,0,17,0,0,0,52,30,482,98,104
48,201,453501,551,101,43,9,476,0,136,18,0,0,0,0,13,121,88,116,338,552,14,54,0,0,9,60,359,927,229,221
48,201,453502,292,58,33,24,186,110,149,25,0,0,0,12,0,59,9,69,287,130,22,0,0,0,0,122,126,284,13,27
48,201,453601,119,50,29,9,129,11,26,4,0,29,0,0,0,0,0,139,44,103,4,18,11,0,0,13,85,277,61,68
48,201,453602,676,176,76,38,456,35,83,17,10,0,0,0,0,115,83,291,236,630,8,34,0,0,143,67,264,1005,59,270
48,201,453700,342,134,88,12,275,282,83,0,0,0,34,0,16,34,200,435,637,498,23,14,76,75,28,57,135,1639,258,504
48,201,453800,96,62,123,26,142,91,10,0,0,55,35,11,0,23,39,139,146,193,0,37,38,7,0,86,83,296,4,130
48,201,453900,457,194,407,87,643,84,54,0,17,0,0,17,17,141,126,375,796,1607,28,0,0,187,30,223,259,827,515,671
48,201,454000,142,70,141,17,328,13,145,25,0,0,0,7,0,147,125,221,166,425,19,25,6,21,20,99,171,455,89,167
48,201,454100,274,14,59,2,187,42,74,0,0,0,0,30,0,74,62,85,309,179,0,0,0,0,0,46,168,76,134,121
48,201,454200,440,129,7,0,224,51,39,0,0,0,0,0,0,100,191,157,118,37,0,11,0,0,0,49,143,513,24,0
48,201,454301,322,178,138,25,392,123,12,0,0,55,0,0,0,150,174,125,878,153,13,0,71,30,0,244,519,1162,432,284
48,201,454302,417,63,145,29,433,99,126,16,0,0,0,0,0,211,252,211,323,471,12,44,0,0,0,161,273,768,34,65
48,201,454400,7,0,14,7,21,0,3,0,0,0,0,0,0,0,9,6,10,7,0,0,0,7,0,21,7,11,28,27
48,201,454501,203,0,152,31,165,22,42,0,0,13,0,0,0,74,205,136,592,205,14,45,46,128,56,245,126,0,336,409
48,201,454502,64,0,70,0,64,35,43,11,9,3,0,16,0,47,32,39,290,88,48,20,0,15,14,45,45,9,136,39
48,201,454600,90,0,0,0,278,32,89,0,21,0,0,0,0,58,45,0,83,43,0,117,0,45,0,118,10,178,82,72
48,201,454700,36,0,114,0,151,0,83,0,19,0,0,0,0,242,90,26,115,144,47,14,16,0,0,101,35,91,87,0
48,201,454800,226,0,0,0,173,65,23,70,0,0,0,0,0,67,113,65,144,23,0,0,0,156,41,111,148,168,114,83
48,201,454900,252,88,415,221,443,52,202,0,0,0,0,1,0,96,197,100,839,300,62,0,56,71,96,133,222,292,549,370
48,201,455000,57,27,92,15,199,52,18,0,10,0,0,0,0,0,25,14,43,25,8,10,0,17,0,60,40,89,44,74
48,201,455101,411,44,0,0,176,0,79,0,0,0,0,0,0,119,210,168,44,51,0,66,0,0,0,26,78,156,27,4
48,201,455102,0,4,66,0,177,0,43,0,1,0,0,32,0,97,12,4,0,67,0,5,0,4,0,79,0,5,34,18
48,201,455200,129,13,39,0,290,22,54,8,23,0,0,0,0,15,125,92,61,18,0,0,0,0,0,68,112,56,0,51
48,201,455300,21,1,29,0,259,3,0,7,0,0,0,0,0,25,83,14,51,47,35,18,0,0,0,30,48,128,113,28
48,201,510100,135,13,0,0,246,55,35,0,4,0,0,0,0,23,141,121,31,0,0,28,0,0,0,33,69,244,8,0
48,201,510200,43,0,20,0,550,39,143,0,0,0,0,0,0,38,154,52,268,0,0,0,0,0,0,113,177,90,116,87
48,201,510300,37,0,0,0,352,30,25,0,38,0,0,0,0,33,36,0,42,0,0,0,0,0,0,110,19,0,132,0
48,201,510400,0,44,34,0,272,97,94,0,0,0,0,0,0,16,91,67,35,0,47,0,0,20,0,195,0,0,75,20
48,201,510500,110,53,8,0,162,39,58,0,0,0,0,0,0,52,11,84,66,0,0,0,0,0,0,17,16,180,31,41
48,201,510600,62,0,15,0,107,39,20,0,0,0,0,0,0,90,43,145,13,20,0,0,0,0,0,0,70,149,156,31
48,201,510700,0,0,0,0,151,41,47,0,0,0,0,0,0,64,61,52,78,28,0,0,0,0,0,169,9,0,93,72
48,201,510800,80,0,0,0,228,44,192,38,0,0,0,0,0,196,258,9,133,70,49,0,0,0,0,331,142,62,159,80
48,201,510900,248,221,14,0,437,107,28,13,0,0,0,0,0,128,98,120,129,28,0,0,115,0,0,83,121,1204,63,0
48,201,511001,32,0,0,0,304,28,54,0,0,0,0,0,0,23,34,0,0,0,0,0,0,0,0,0,18,0,19,8
48,201,511002,93,0,0,0,376,21,6,11,28,0,0,0,0,18,127,0,157,37,0,0,0,0,0,113,70,24,0,11
48,201,511100,18,0,0,35,447,14,0,0,22,0,0,0,0,54,49,37,37,5,0,0,0,0,0,0,36,73,159,44
48,201,511200,108,28,0,0,496,44,0,63,0,0,0,0,0,37,161,12,27,27,0,48,0,0,0,22,201,303,56,0
48,201,511301,37,24,0,0,335,0,94,0,0,0,0,0,0,92,67,13,79,0,0,0,0,0,0,125,0,137,103,21
48,201,511302,0,0,0,0,263,36,41,7,0,0,0,0,0,34,35,8,0,4,0,0,0,0,0,48,25,42,14,23
48,201,511400,80,0,0,0,330,49,16,0,0,0,0,0,0,8,33,81,0,1,0,0,0,0,0,32,35,158,0,0
48,201,511500,222,79,9,0,649,121,87,0,0,0,0,0,0,58,246,210,27,0,0,0,0,0,0,199,27,213,39,16
48,201,511600,269,64,0,0,815,112,7,0,0,0,0,0,0,44,80,218,16,0,0,0,30,0,0,42,51,843,10,63
48,201,520100,92,5,0,0,264,19,5,23,0,0,0,0,0,11,63,78,35,5,0,0,21,0,0,33,104,140,50,9
48,201,520200,130,67,31,0,37,35,21,0,0,39,0,0,0,35,77,73,152,35,0,31,31,0,30,44,9,504,189,60
48,201,520300,370,255,0,0,386,117,19,0,0,0,4,0,0,73,108,113,14,63,9,54,58,0,0,20,130,965,5,31
48,201,520400,361,166,0,0,283,94,50,0,0,0,0,0,0,25,60,123,7,9,0,73,34,0,0,6,48,959,12,6
48,201,520500,747,320,0,0,841,218,2,0,0,0,0,0,0,45,57,88,0,0,0,0,152,0,0,0,213,1960,41,0
