state,county,tract,C15010B_002E,C15010B_003E,C15010B_004E,C15010B_005E,C15010B_006E,C15010C_002E,C15010C_003E,C15010C_004E,C15010C_005E,C15010C_006E,C15010D_002E,C15010D_003E,C15010D_004E,C15010D_005E,C15010D_006E,C15010E_002E,C15010E_003E,C15010E_004E,C15010E_005E,C15010E_006E,C15010F_002E,C15010F_003E,C15010F_004E,C15010F_005E,C15010F_006E,C15010G_002E,C15010G_003E,C15010G_004E,C15010G_005E,C15010G_006E,C15010H_002E,C15010H_003E,C15010H_004E,C15010H_005E,C15010H_006E,C15010I_002E,C15010I_003E,C15010I_004E,C15010I_005E,C15010I_006E
48,029,110700,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,22,6,0,7,7,106
48,029,110800,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,17,26,13,25,25,53,9,10,0,61
48,029,110900,9,5,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,27,21,10,75,0,0,45,0,29
48,029,111000,0,0,0,5,0,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,17,0,0,0,20,0,0,0,0,3,4,5,0,9,14,24,0,63,9,39
48,029,120100,35,19,5,13,94,0,0,0,0,10,19,9,0,0,3,8,0,6,0,0,7,10,0,0,6,0,13,0,0,5,138,76,55,64,97,45,15,16,0,31
48,029,120300,46,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,10,0,0,29,0,0,15,15,62,0,0,0,29,1122,261,603,319,736,133,0,139,22,228
48,029,120400,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,959,106,389,251,827,130,0,63,17,93
48,029,120501,0,0,27,0,72,0,0,8,0,0,28,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,54,0,0,0,69,97,51,45,48,15,14,46,0,30
48,029,120502,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,0,77,0,23,6,45,59,0,39,11,52
48,029,120600,0,0,0,16,0,0,0,0,0,0,19,0,31,0,13,0,0,0,0,0,17,44,0,0,12,0,0,0,0,0,370,122,221,80,424,64,98,55,94,129
48,029,120701,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,255,51,156,64,223,130,0,90,10,30
48,029,120702,0,0,0,0,0,11,0,0,5,0,83,0,28,0,17,0,0,0,0,0,0,0,0,0,0,47,0,13,0,0,548,92,370,399,451,95,12,27,62,31
48,029,120800,0,0,0,0,29,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,18,0,0,0,0,14,44,828,129,495,315,828,140,0,104,90,66
48,029,120901,0,0,0,0,0,42,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,15,102,83,109,88,0,7,39,3
48,029,120902,70,92,15,0,61,0,0,0,0,0,31,0,23,0,0,0,0,0,0,0,46,0,0,0,0,54,13,32,0,0,317,96,251,73,333,83,93,24,19,68
48,029,121000,0,35,14,30,0,0,0,0,0,0,15,0,0,22,12,0,0,0,0,0,0,0,0,0,11,14,0,0,12,0,287,69,178,111,320,90,44,66,28,110
48,029,121108,0,14,0,17,0,0,0,0,0,0,86,0,63,28,27,0,0,0,0,0,0,0,17,0,29,8,0,0,0,13,543,194,550,345,284,194,0,198,29,111
48,029,121110,19,19,10,23,11,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,5,0,0,187,131,207,130,107,103,17,77,117,16
48,029,121111,0,0,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,21,160,50,146,117,84,48,103,0,104,120
48,029,121112,8,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,36,11,0,5,0,209,58,178,93,127,57,23,47,0,6
48,029,121115,11,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,16,0,30,0,0,0,0,0,0,0,542,283,259,185,322,143,0,161,67,66
48,029,121116,9,0,16,16,0,0,56,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,103,131,68,407,35,61,46,0,69
48,029,121117,28,0,0,0,0,0,11,0,0,0,10,0,7,10,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,251,104,91,113,123,155,40,55,18,125
48,029,121118,17,0,16,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,20,231,76,247,245,222,102,90,53,37,100
48,029,121119,0,0,0,0,20,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,18,0,303,53,208,77,89,118,34,56,83,0
48,029,121120,0,0,0,0,0,0,17,0,0,0,26,0,0,0,0,0,0,0,0,0,22,23,0,0,58,0,0,0,0,34,231,90,159,156,268,61,40,13,10,136
48,029,121121,12,6,14,23,18,12,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,0,222,105,159,137,128,73,24,96,17,0
48,029,121122,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,16,12,16,0,0,0,0,0,0,248,91,264,210,133,157,95,142,66,120
48,029,121203,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,7,24,0,5,12,0,0,0,0,34,0,43,4,24,42,0,24,9,40
48,029,121204,14,0,0,0,145,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,41,0,14,0,0,182,65,168,100,236,74,30,98,45,59
48,029,121205,0,0,0,0,18,12,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,58,6,9,4,28,18,0,25,29,9
48,029,121206,10,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,66,18,77,135,220,37,45,27,33,15
48,029,121300,0,25,0,56,32,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,190,344,188,172,0,20,0,16,22
48,029,121402,22,28,30,0,44,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,12,29,18,22,22,9,67,15,29
48,029,121403,4,0,7,24,81,0,0,0,0,0,13,22,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,42,7,17,46,68,37,0,9,11,4
48,029,121404,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,22,8,30,0,0,0,0
48,029,121501,234,17,131,165,44,0,0,0,0,0,16,0,0,10,8,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,217,76,164,171,193,89,21,164,27,79
48,029,121504,64,54,48,0,13,0,0,0,0,0,13,0,57,0,0,0,0,0,0,0,15,0,0,0,43,5,0,0,0,15,165,20,69,167,78,183,108,106,42,162
48,029,121505,11,64,8,0,44,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,23,24,0,0,0,0,9,0,0,95,20,111,41,30,37,23,44,47,0
48,029,121506,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,76,29,61,23,47,14,0,51,44,4
48,029,121507,26,23,37,23,46,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,163,117,31,70,43,0,0,19,0,9
48,029,121508,6,0,0,0,14,0,0,0,0,10,15,11,0,11,9,0,0,0,0,0,3,0,0,0,0,19,0,10,0,0,64,0,40,22,46,3,0,10,9,15
48,029,121601,32,0,31,47,0,0,0,0,0,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,19,121,57,145,63,69,60,0,22,0,97
48,029,121604,5,35,49,55,83,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,16,0,0,0,0,13,0,15,15,0,306,33,44,82,135,190,13,46,15,34
48,029,121605,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,32,0,0,0,23,89,0,11,62,12,19,6,17,20,14
48,029,121606,109,0,101,39,29,0,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,64,85,55,114,64,0,0,14,33
48,029,121701,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,112,37,112,153,47,10,11,37,45,71
48,029,121702,39,0,24,0,0,8,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,77,0,0,27,77,0,0,0,15,409,96,307,345,229,42,109,80,73,44
48,029,121802,56,0,31,56,17,0,17,0,0,0,50,0,43,0,0,0,0,0,0,0,0,0,38,0,0,21,0,0,0,0,179,64,130,112,21,130,0,80,12,34
48,029,121803,0,0,27,0,18,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,32,9,16,24,10,0,0,0,0,0,103,44,44,102,86,71,17,76,33,0
48,029,121804,0,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,45,0,67,102,219,62,55,0,38,71
48,029,121808,41,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,21,0,138,43,54,42,102,81,30,67,9,19
48,029,121809,51,0,0,0,18,15,0,11,0,10,9,0,16,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,13,0,216,36,115,87,178,49,8,9,64,10
48,029,121810,0,0,34,8,8,0,0,0,0,0,26,0,8,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,172,29,115,58,112,105,37,124,46,75
48,029,121811,39,0,36,0,21,0,0,0,0,0,18,0,0,9,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,23,135,90,174,56,30,87,28,73,56,52
48,029,121812,12,0,0,0,11,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,37,172,152,87,111,59,81,0,10
48,029,121813,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,5,62,40,36,12,11,18,16,18
48,029,121903,0,13,7,0,0,8,0,0,0,0,49,13,8,0,0,24,0,0,0,0,0,0,9,0,0,10,0,0,0,34,500,110,392,312,486,69,4,58,39,96
48,029,121904,96,14,0,0,0,0,0,0,0,0,50,25,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,59,106,67,256,135,15,58,30,15
48,029,121905,27,0,0,0,54,0,0,0,0,0,114,35,92,0,11,0,0,0,0,0,0,23,0,0,0,30,0,29,0,39,532,181,300,184,149,148,47,135,8,32
48,029,121906,0,27,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,94,0,0,478,109,221,211,202,56,41,116,222,20
48,029,121907,63,78,139,0,61,0,0,0,0,0,169,12,101,0,19,0,0,0,0,0,100,0,9,36,20,0,0,0,0,0,757,237,500,173,303,411,39,267,88,142
48,029,121908,29,4,11,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,207,75,257,37,89,50,4,17,18,24
48,029,121909,12,21,0,0,33,0,0,0,0,0,27,46,0,31,14,0,0,0,0,0,22,0,11,0,14,0,8,5,0,0,118,60,149,46,153,135,10,115,9,0
48,029,121910,111,108,5,5,8,0,0,0,0,0,7,36,40,0,9,0,0,0,0,0,0,0,0,0,13,5,5,0,0,0,138,87,198,46,131,79,6,106,41,68
48,029,130200,10,9,12,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,0,0,0,28,1,0,0,6
48,029,130300,41,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,23,0,0,0,0,0,16,0
48,029,130401,19,0,0,21,29,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,33,23,0,0,0,0,0,0,0,1,0,2,0,19,9,41,34,14
48,029,130402,7,12,19,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,44,1,0,0,16,10,0
48,029,130500,35,0,20,22,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,9,0,9
48,029,130600,37,0,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,11
48,029,130700,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,9,0,0,0,0,18,7,3,0,3
48,029,130800,50,60,92,126,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,8,0
48,029,130900,7,0,22,27,41,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,29,10,0,9,0,0,0,0,0,0,0,5,12,0,0,65,59,0
48,029,131000,106,0,13,91,55,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,25,36,0,0,0,43,37
48,029,131100,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0
48,029,131200,26,4,0,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,17,0,58,0,6
48,029,131300,64,0,31,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,31,0,50,48,0,179,21,66,16,0
48,029,131401,39,80,38,29,89,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,24,57,0,41,0,68,11,0,58,66,46,54,136
48,029,131402,47,20,0,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,37,17,0,12,0,16,0,12
48,029,131503,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,18,18,20,0,0,31,0,37
48,029,131504,19,19,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,6,10,17,64,28,77,35,0,20,0,19
48,029,131505,41,16,19,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,39,0,0,0,12,0,13,0,0,10,0,8,0,45,0,60,32,8,56
48,029,131506,11,25,15,16,92,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,8,19,0,13,3,8,94,0,0,19,15
48,029,131507,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,55,0,0,7,0,0,0,0,17,16,23,0,0,23,20,65,42,30
48,029,131601,34,0,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,121,75,60,69,79,25,0,0,0,31
48,029,131606,64,36,32,10,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,0,0,0,28,100,40,111,29,39,18,28,0,10,24
48,029,131608,31,78,141,0,63,0,0,0,0,0,13,31,53,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,177,15,68,8,25,43,0,34,32,66
48,029,131609,55,31,66,36,158,0,0,0,0,0,12,27,25,25,0,0,0,0,0,0,0,58,68,157,0,44,18,0,0,0,85,34,108,18,14,49,97,78,215,0
48,029,131610,24,17,114,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,25,28,0,0,8,32,0,55,0,22,82,22,50,13,63,80,37,26,17,41
48,029,131611,18,0,10,70,0,0,0,0,0,0,12,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,14,0,0,0,0,0,0,0
48,029,131612,5,44,21,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,14,38,4,11,3,0,3,25
48,029,131613,30,12,50,31,36,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,11,9,8,0,74,22,10,12,33,19,0,20,31,20
48,029,131614,41,20,77,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,14,60,28,0,9,105,6,16
48,029,131615,127,243,34,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,49,0,0,0,0,23,6,0,177,0,148,55,144,75,0,112,0,16
48,029,131700,25,2,2,5,25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,68,14,43,15,78,20,0,4,8,2
48,029,131801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,24,0,0,0,3,10,0,12,136,25,50,44,56,32,7,27,9,16
48,029,131802,11,3,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,10,3,10,0,0,0,0,0,158,5,49,104,76,69,0,13,53,30
48,029,140100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,15,6,12,0,36,24,17,9,57,19
48,029,140200,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,16,6,54,9,7,10,30,13
48,029,140300,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,14,0,9,27,0
48,029,140400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,37,29,97,67,22,18,50
48,029,140500,0,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,44,43,0,0,0,0,9,10,0,7,27,57,14,47,49,86,139
48,029,140600,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,1,9,18,0,33,6,26
48,029,140700,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,49,0,17,36,0,77,21,57,24,44
48,029,140800,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10,17,0,8,0,0,2,22
48,029,140900,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,19,10,0,8
48,029,141000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,14,0,0,0,14,0,0,10,8,0,49,0,11,21,19
48,029,141101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,19,27,16,20,0,0,10,25
48,029,141102,0,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,34,0,0,39,0,0
48,029,141200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,31,16,0,4,27,59,0,0,109,33
48,029,141300,13,10,17,11,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,9,0,10,7,9,0,0,0,0,22,17,35,118,41,35,42,25,26,30
48,029,141402,0,0,0,0,13,8,0,0,0,0,15,12,0,0,0,0,0,0,0,0,24,0,0,16,49,0,0,32,0,7,15,35,43,0,18,67,6,107,31,142
48,029,141403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,13,0,7,28,9,49,0,73,50,0
48,029,141404,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,74,4,4,42,9,44,0,26,64,10
48,029,141600,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,24,32,8,0,0,0,20,19,11,6,0,9,19,61,50,37,104,101
48,029,141700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,17,0,16,31,19,29,36,62,50,0,32,92,101
48,029,141800,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,25,4,0,6,0,0,0,0,0,20,6,28,20,26,15,38,21,11,17
48,029,141900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,18,0,0,0,0,0,0,56,20,84,101,50,59,0,0,18,128
48,029,150100,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,42,0,7,0,30,64,9,79,22,56
48,029,150300,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,10,0,0,0,0,0,0,0,36,14,0,28,18,19,55,37
48,029,150400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,24,16,0,10,0,48,1,40,23,23
48,029,150501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,65,0,11,0,0
48,029,150502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,22
48,029,150600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,47,0,0,0,0,0,0,0,0,7,0,0,17,0,41,47,44
48,029,150700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,35,13,50,40,48
48,029,150800,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,3,0,0,0,12,5,14,6,33,26,13,18,0,111
48,029,150900,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,7,58,0,34,16,41
48,029,151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,9,0,0,0,54
48,029,151100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,2,0,2,50,64,51,73
48,029,151200,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,0,0,0,0,8,29,0,0,0,85,39,94,129,57
48,029,151301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,28,35,0,0,0,0,0,0,0,14,0,1,34,14,13,62,71
48,029,151302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,31,7,0,8
48,029,151400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,7,0,0,0,0,0,0,0,0,9,7,65,10,11,17,7
48,029,151500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5,36,0
48,029,151600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,88,0,107,0,19,55,58
48,029,151700,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,8,0,0,0,0,0,23,64,5,47,36,26
48,029,151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,0,0,0,0,0,0,0,0,1,25,97,39,57,13,61
48,029,152000,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,46,6
48,029,152100,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,13,20,0,0,20,0,25,0,25,15,5
48,029,152201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,57,0,23,13,13,0,14,66,0,0
48,029,152202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,0,0,0,0,21,0,0,29,4,58,0,59,16,26
48,029,160100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,9,0,0,2,0,15,0,5,5,51
48,029,160200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,8,5,6,0,1,5,25,14,45,0,47
48,029,160300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,34,0,17,9,0,0,0,0,0,0,0,0,0,117,0,90,16,27
48,029,160400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,51,107,29
48,029,160501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,11,56,0
48,029,160502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,55,104,47,0
48,029,160600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,9,10
48,029,160701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,0,22,0,6,29,29
48,029,160702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,32,0,75,10,11
48,029,160901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,20,29
48,029,160902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,32,9,15,78
48,029,161000,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,3,21,8,12,21,0,12
48,029,161100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,1,1,26,0,29,28,123
48,029,161200,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,13,0,15,0,16
48,029,161302,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,24,8,0,0,0,0,18,0,12,9,0,38,22,10,10,71
